"Af1","0","2","1","2","5","1","2","5","5","8","1","8","3","9","2","9","5","5","1","1","9","9","13","2","15","9","2","3","5","7","7","3","4","1","8","4","7","2","1","3","1","6","1","1","1","8","6","8",NA,"9","1","1","4","5","3","3","9","3","9",NA,"10","9","9","9","9","4","5","1","9","4","3","1","1","7","4","7","4","2","5","2","9","9","8",NA,NA,NA,NA,NA,"6","13","7","2","atla1278","African Savannah"
"Af10","0","0","0","1","9","1","8","8","5","8","1","8","9","11","2","9","6","3","1","1","9","9","8","7","15","9","6","3","5","6","5","4","2","2",NA,NA,"2","1","1","7","1","6","1","1","9","9","6","9","1","9","9","9","1","5","3","10","10","3","10","9","10","10","10","9","9","1","9","1","9","4","3","1","2","7","1","7","1","3","5","2","2","8","8",NA,NA,NA,NA,NA,NA,NA,"4","2","atla1278","African Savannah"
"Af11","0","1","2","1","6","1","8","5","5","8","1","8","9","11","6","2","4","3","1","1","9","9","13","2","15","9",NA,"3","6","7","4","3","2","2","8",NA,"6","5","1","7","1","6","1","1","1","1","6",NA,NA,NA,"1","2",NA,"5","3","9","9","9",NA,NA,NA,"9","9",NA,"9","1","9","1","9","4","2","1","2","6","4","6","4",NA,"2","3","2","4","8",NA,NA,NA,NA,NA,NA,NA,"5","2","mand1469","African Savannah"
"Af15","1","1","1","1","6","1","2","4","6","8","1","8","3","9","2","9","4","3","1","1","9","9","6","4","15","9",NA,"3","6","7","4","3","2","2","8",NA,"6","5","1","7","1","6","1","1","1",NA,"6","9","2","1","1","5",NA,"5","3","9",NA,"9","10","9","9","9","9",NA,"9","2","9","1","9","4","3","6","5","7","4","7","4","6","2","2","2","4","8","5","2","2","8","8",NA,NA,"6","2","mand1469","African Savannah"
"Af2","0","0","0","1","9","1","2","8","5","8","1","8","9","11","5","9","4","3","1","1","9","9","6","4","5","2","4","3","6","7","3","4","2",NA,NA,NA,"6","2","1","7","1","6","1","1","9",NA,"6",NA,NA,"9","1","2","2","4","3","10",NA,"9",NA,NA,"10","9","9","9","9","1","9","1","9","4","2",NA,NA,"7","1","7","1",NA,"2","3","9","4","8",NA,NA,NA,NA,NA,"4","13","7","2","atla1278","African Savannah"
"Af24","1","1","0","1","7","2","3","6","6","8","1","8","9","11","2","9","4","4","1","1","9","9","8","7","15","9","4","3","5","7","8","4","4","2",NA,NA,"3",NA,"1","3","1","6","1","1","1","1","8",NA,"1","6","1",NA,NA,"3","3","3","3","9",NA,"9","9","9",NA,NA,"9","4","9","1","9","4","3","1","1","7","4","7","4",NA,"6","2","9","8","8",NA,NA,NA,NA,NA,NA,NA,"3","2","atla1278","African Savannah"
"Af25","1","0","3","1","5","1","2","8","6","8","1","8","9","11","2","9","3","3","1","1","9","9","8","7","15","9","4","3","5","8",NA,"4","2","2",NA,"6","4","1","1","3","1","6","1","1","9",NA,"8","1",NA,"1","1","1",NA,"5","3","10",NA,"9","9",NA,"9","9","9",NA,"9","2","9","1","9","4","2","4","5","7","4",NA,NA,NA,"6","2","2","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","atla1278","African Savannah"
"Af3","0","1","2","0","7","1","8","7","5","7","1","1","9","10","3","9","4","3","4","4","9","9","1","3","2","2","2","3","5","7","7","4","3","2","6","2","1","3","1","3","1","6","2","1","1",NA,"6",NA,NA,"9","1","1",NA,"3","3","3",NA,"9",NA,NA,"10","9","9",NA,"9","4","9","1","9","2","2","6","5","3","4","3","4","2","6","2","9","8","8",NA,NA,NA,NA,NA,"6","49","7","1","atla1278","African Savannah"
"Af36","0","1","2","1","6","1","2","8","6","7","1","8","9","11","2","9","4","3","1","1","9","9","1","3","15","9","4","3","5","8",NA,"4","3","2",NA,NA,"4",NA,"1","3","1","6","1","1","1",NA,"6","8",NA,NA,"1","1",NA,"4","3","9",NA,"9","9",NA,NA,"9","9",NA,"9","4","9","1","9","3","2","6","5","7","4","3","4","6","5","2","2","8","8",NA,NA,NA,NA,NA,NA,NA,"6","1","atla1278","African Savannah"
"Af5","1","0","1","1","7","1","3","7","5","8","1","8","2","3","2","9","3","3","1","1","9","9","6","4","5","2","4","3","6","8","5","4","2","2","8","6","6","5","1","3","1","6","1","1","1","8","6","8","1","2","1","5",NA,"3","3","9","9","9","9","9","9","9","9",NA,"9","4","9","1","9","4","2","1","2","6","1","6","1",NA,"2","2","2","4","8","5","2","2","8","8","5","13","4","2","mand1469","African Savannah"
"Af52","1","2","1","1","5","1","8","8","6","8","1","8","9","11","6","1","3","3","1","1","9","9",NA,NA,NA,NA,NA,"3","6","7","4","4","2",NA,NA,NA,"1",NA,"1","7","1","6","1","1","1",NA,"6","1","1","6","1","6","1","5","3","9",NA,"9","9","9","9","9","9","9","9","2","9","1","9","4","2","1","2","6","4","6","4","6","5","2","2","9","8","2","2","2","4","8",NA,NA,NA,"2","mand1469","African Savannah"
"Af54","0","1","1","1","7","1","8","5","5","8","1","8","9","11","2","9","4","3","1","1","9","9","8","7","15","9",NA,"3","6","7","5","3","2","2","8",NA,"6",NA,"1","7","1","6","1","1","1","8","6","9",NA,NA,"1","3",NA,"5","3","9","9","9","10",NA,NA,"9","9",NA,"9","1","9","1","9","3","2","1","2","7",NA,"7",NA,"6","2","2","2","4","8",NA,NA,NA,NA,NA,NA,NA,"5","2","mand1469","African Savannah"
"Af6","0","0","1","1","8","1","2","8","5","8","1","8","9","11","2","9","4","4","1","1","2","9","8","7","15","9","4","3","5","7","8","4","4","2",NA,"6","3","1","1","3","1","6","7","1","3","8","6",NA,"1","6","9",NA,"6","2","3","9","9","9",NA,"9","9","10",NA,"9","9","5","4","1","9","2","2","1","2","6","1","6","1","3","6","2","9","8","8",NA,NA,NA,NA,NA,"6","13","7","2","atla1278","African Savannah"
"Af7","0","1","1","1","7","1","8","7","5","8","1","8","9","11","6","2","4","3","1","1","9","9","8","7","15","9","4","3","5","7","5","4","1","1",NA,NA,"1","2","1","3","1","6","1",NA,NA,NA,"8","8",NA,"6","1","2",NA,"5",NA,NA,NA,"9","9",NA,"9","9","9",NA,"9","1","9","1","9","1","1","4","5","1","9","6","1","6","5","2","2","8","8",NA,NA,NA,NA,NA,"2","13",NA,"2","atla1278","African Savannah"
"Af8","1","0","1","1","7","1","8","8","5","8","1","8","9","11","2","9","3","1","1","1","9","9","1","3","15","9","4","3","6","6","5","3","3","4",NA,"6","5","2","1","3","1","6","1","1","3",NA,"6","8",NA,"5","1",NA,"1","2","3","9",NA,"9","9",NA,"9","9",NA,"9","9","5","4","1","9","4","2","4","5","6","4","4","1","2","2","2","9","4","8",NA,NA,NA,NA,NA,NA,NA,"8","2","atla1278","African Savannah"
"Ag1","2","0","1","2","5","1","2","8","5","8","1","8","9","11","2","9","4","3","1","1","9","9","1","3","2","2","5","5","6","7","7","4","2","1",NA,"6","6",NA,"1","7","2","7","1","1","1","1","6","1","2","5","1","2","3","2","3","9","3","3","9","9","9","9","9","9","9","4","9","2","9","4","2","1","2","6","4","6","4",NA,"6","2","9","7","9","2","2","9","4","8",NA,NA,"3","2","mand1469","African Savannah"
"Ag10","1","1","1","1","6","2","3","5","5","8","1","8","9","11","6","2","4","3","1","1","9","9","13","2","15","9","5","3","6","6",NA,"3","1","2",NA,"6","1","1","1","7","1","6","1","1",NA,"8","6",NA,"2","6","1","2","1","3","3",NA,"9","9",NA,"9","9","9","9","1","9","1","9","1","9","2","3","9","9","6","4","6","4",NA,"2","2","2","4","8",NA,NA,NA,NA,NA,NA,NA,"8","2","atla1278","African Savannah"
"Ag12","0","1","1","2","6","1","8","7","5","8","1","8","9","1","6","2","4","4","2","2","9","9","8","7","15","9","4","3","6","5",NA,"4","1","2",NA,"6","1","1","1","7","2","6","2","1",NA,"1","6",NA,"2",NA,"1","2","1","2","9",NA,"9","9",NA,"9",NA,"9","9","9","9","1","9","1","9","2","3","1","2","6","4","6","4",NA,"2","2","9","4","8","2","2","9","7","9",NA,NA,NA,"2","atla1278","African Savannah"
"Ag2","1","0","0","2","7","1","8","8","5","8","1","8","9","11","2","9","4","4","1","1","9","9","7","8","15","9","4","5","6","5","7","4","3","2","4","4","5","5","1","7","1","7","1","1","1","1","6","9","2","6","1","9","1","4","3","9","3","3","10","9","9","9","10","1","9","5","4","2","9","4","2",NA,NA,"6","4","6","4",NA,"2","2","9","4","8",NA,NA,NA,NA,NA,"6","11",NA,"2","atla1278","African Savannah"
"Ag3","2","0","0","2","6","2","3","8","2","8","1","8","9","11","5","9","3","3","1","1","9","9","8","7","15","9","5","5","6","7","3","4","2",NA,NA,NA,"6",NA,"1","7","1","7","1","1",NA,"1",NA,NA,NA,"4","1","9","1","2","3",NA,"3",NA,NA,NA,"9","9","10","9","9","2","9","2","9","4","2","1","2","6","4","6","4",NA,"6","2","9","7","9",NA,NA,NA,NA,NA,"2","12","4","2","dogo1299","African Savannah"
"Ag32","2","0","0","1","7","1","2","8","5","8","1","8","9","11","2","9","4","3","1","1","9","9","1","3","15","9",NA,"6","6","7",NA,"4","2",NA,NA,NA,"3",NA,"1","3","1","7","1","1",NA,"1","6",NA,NA,"6","1","1",NA,"2","3",NA,"3","9",NA,NA,"9","9","9",NA,"9","1","9","2","9","4","3",NA,NA,"6","4","6","4","6","2","2","9","4","8","5","2","9","7","9",NA,NA,NA,"2","atla1278","African Savannah"
"Ag39","0","0","0","3","7","1","2","8","6","8","1","8","9","11","2","9","4","4","2","2","9","9","8","7","15","9","4","3","6","5","5","4","2",NA,NA,NA,"1","2","1","7","1","6","2","1",NA,NA,"6",NA,"2","6",NA,NA,NA,"2","3",NA,NA,"9",NA,"9","9",NA,NA,NA,"9","1","9","1","9","3","2","1","2","3","4","2","4","6","5","2","9","7","9","2","2","9","4","8",NA,NA,NA,"2","atla1278","African Savannah"
"Ag4","1","0","0","2","7","1","2","7","5","8","1","8","2","6","6","1","4","4","2","2","9","9","7","8","15","9","4","5","6","5","5","4","1","1","5","6","1","1","1","7","2","7","2","1","9","1","6","9","2","6","1","2","2","2","3","10","9","9","10","9","9","9","9","9","9","2","9","1","9","2","2","4","5","6","4","6","4","4","2","2","9","4","8","2","2","9","7","9","2","13","8","2","atla1278","African Savannah"
"Ag47","1","1","0","2","6","1","8","5","5","8","1","8","9","1","2","9","4","4","1","1","9","9","7","8","15","9","2","3","6","5","7","3","4","2","8",NA,"5",NA,"1","7","2","6","1","1","1","1","5","8","1","6","1","1","1","4","3","9","9","9","9","9","9","9","9","9","9","4","9","2","9","4","3","1","1","7","4","7","4",NA,"2","2","9","4","8",NA,NA,NA,NA,NA,NA,NA,"8","2","atla1278","African Savannah"
"Ag5","1","1","1","1","6","1","2","8","5","8","1","8","9","1","6","1","4","4","6","3","9","9","1","3","3","3","1","3","6","5","3","4","1","2",NA,"6","1","1","1","7","1","6","2","1","1","8","6",NA,"3","6","1","4","1","2","9","9","9","9",NA,"9","9","9","9","9","9","1","9",NA,NA,"2","2",NA,NA,"6","4","3","4",NA,"6","2","9","7","9",NA,NA,NA,NA,NA,"2","13",NA,"2","atla1278","African Savannah"
"Ag54","0","0","0","2","8","1","8","7","5","8","1","8","9","11","2","9","3","3","1","1","9","9","1","3","2","2","5","3","6","8","5","4","2","4","8","5","6",NA,"1","7","1","6","1","1","1","1","6","9","2","6","1","6","1","3","3","9","3","9","10","9","9","9","9","9","9","1","9","1","9","4","2","1","2","1","9","7","2","2","2","2","2","5","8","5","2","2","9",NA,NA,NA,NA,"2","mand1469","African Savannah"
"Ag6","0","0","0","5","5","1","2","5","5","8","1","8","9","11","2","9","3","1","1","1","9","9","10","1","8","1","5","3","6","8",NA,"4","3","4",NA,NA,"6","2","1","7","2","8","1","1",NA,NA,NA,NA,NA,"9","9","9","3","2","3",NA,NA,NA,NA,NA,"10","10","10","9","9","4","9","2","9","3","2",NA,NA,"6","4","7","1","6","2","2","9","4","8","2","2","11","3","8","6","13",NA,"2","atla1278","African Savannah"
"Ag8","2","1","0","1","6","2","3","2","2","10","1","1","9","10","3","9","1","1","4","3","9","9","13","2","15","9",NA,"3","6","7","2","3","2","2",NA,"5","5","5","1","7","1","6","3","1","3",NA,"6","9",NA,"6","1","9","4","3","3","9",NA,"9","10",NA,"9","9","10","1","9","1","9","2","9","1","1","2","4","3","4","3","4","6","2","2","7","4","8",NA,NA,NA,NA,NA,"4","25",NA,"1","atla1278","African Savannah"
"Ag9","1","1","1","1","6","1","2","8","5","8","1","8","9","11","3","9","4","3","1","1","9","9","1","3","15","9","5","3","6","7",NA,"3","2",NA,NA,NA,"6","2","1","7","1","6","1","1",NA,"1",NA,"1",NA,"6","1","1","1","2","3",NA,"3",NA,"3",NA,"9","9","9","9","9","4","9","2","9","4","2","1","2","6","4","6","4",NA,"2","2","9","4","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","mand1469","African Savannah"
"Ah1","2","1","1","1","5","3","8","7","5","8","1","8","9","1","6","2","3","3","1","1","9","9","7","8","15","9","4","5","6","7","4","4","1","3",NA,"6","10","2","1","3","1","7","1","9","9",NA,"9","9","1",NA,"1",NA,"4","2","10","10",NA,"10","10","9",NA,"9",NA,"1","9","1","9","1","9","3","2","4","5","7","1","7","1",NA,"2","2","9","4","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","atla1278","African Savannah"
"Ah15","0","0","3","2","5","1","2","7","5","8","1","8","9","11","3","9","4","3","1","1","9","9","8","7","15","9","4","5","6","7",NA,"3","3",NA,NA,"6","5",NA,"1","3","1","7","1","1","9",NA,"9","1",NA,NA,"1","1",NA,"2","9","10",NA,"10","9",NA,NA,"9","9",NA,"9","2","9","1","9",NA,NA,"4","5","6","4","6","4","6","2","2","9","4","8","5","4","2",NA,"8",NA,NA,"6","2","atla1278","African Savannah"
"Ah2","0","1","1","2","6","1","8","8","2","4","1","4","9","11","3","9","1","1","1","1","4","9","12","5","15","9","4","3","6","7",NA,"4","1",NA,"6",NA,"6",NA,"1","3","1","6","5","1","6",NA,"6",NA,NA,NA,"1","1","4","2","3","9",NA,"9",NA,NA,NA,"9","9","1","9","4","9","1","9","2","2","1","2","7","1","7","1",NA,"2","2","9","4","8",NA,NA,NA,NA,NA,"5","13","6","2","atla1278","African Savannah"
"Ah20","0","1","0","2","7","1","8","7","5","8","1","8","9","1","6","2","6","4","1","1","9","9","8","7","15","9","4","5","6","7",NA,"4","2","2",NA,"5","10",NA,"1","3","1","7","1",NA,NA,NA,"9",NA,"1",NA,"1","1","4","2",NA,NA,NA,"10",NA,"9",NA,"9","9","9","9","1","9","1","9","3","2",NA,NA,"7","1","7","1","3","3","2","9","4","8","2","2","9","4","8",NA,NA,NA,"2","atla1278","African Savannah"
"Ah3","1","2","1","1","5","5","8","8","5","10","1","10","9","1","6","1","5","3","1","1","4","9","12","5","15","9","4","3","5","5","4","4","2","1","6","5","5","1","1","3","1","6","7","1","1","8","6","9","2","6","1","2",NA,"3","3","9","9","9","10","9","9","9","9",NA,"9","1","9","1","9","4","2","9","9","1","9","7","1","4","2","2","9","4","8",NA,NA,NA,NA,NA,"4","13","8","2","atla1278","African Savannah"
"Ah39","0","0","0","2","8","1","2","5","5","8","1","8","9","11","6","1","4","4","1","1","9","9",NA,NA,NA,NA,NA,"5","6","7","3","2","2","2",NA,NA,"1","1","1","7","2","7","1","1","9","8","6","9","1","6","1",NA,"1","4","3","10","9","9","10","9","9","9",NA,"1","9","1","9","1","9","1","1","6","5","7","1","7","1","2","2","2","1","4","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","afro1255","African Savannah"
"Ah7","0","0","0","1","9","1","8","7","2","8","1","8","9","11","6","2","4","4","1","1","9","9","8","7","15","9","6","5","6","6",NA,"4","1","2",NA,NA,"1","1","1","3","1","7","1","1","9","8","6","9","1","9","1","9",NA,"3","3","10","9","3","10","9","10","9","10",NA,"9","1","9","2","9","1","1","6","5","7","1","7","1",NA,"2","2","9","4","8",NA,NA,NA,NA,NA,"2","13","8","2","afro1255","African Savannah"
"Ah9","1","1","0","1","7","5","8","8","6","8","1","8","9","11","2","9","3","3","1","1","9","9","8","7","15","9","4","3","6","6","4","3","1","3","8","6","6","2","1","3","1","6","1","1","6","3","6","9","1","3","1","1","1","3","9","9","9","9","10","9","9","9","9","9","9","1","9","1","9","3","2","7","5","7","1","7","1","6","2","2","9","3","8",NA,NA,NA,NA,NA,NA,NA,"8","2","atla1278","African Savannah"
"Ai10","0","2","0","2","6","1","8","5","5","8","1","8","2","6","2","9","4","3","1","1","9","9","8","7","15","9","4","5","6","6",NA,"3","2",NA,NA,NA,"1","2","1","7","2","7","1","9","9",NA,"6","9",NA,"5","1","9","2","4","10","10",NA,"9","10",NA,"9","9","10","9","9","2","9","1","9","2","2","9","9","7","1","7","1","6","2","2","2","4","8",NA,NA,NA,NA,NA,NA,NA,"8","2","heib1242","African Savannah"
"Ai11","0","2","1","1","6","1","8","5","5","10","1","10","2","6","3","9","3","3","1","1","9","9","8","7","15","9","4","3","4","5",NA,"2","3","2",NA,NA,"5","5","1","3","1","6","1","1","9",NA,"6","8",NA,"6","1","2",NA,"5","3","10",NA,"9","9",NA,"9","9","9",NA,"9","4","9","1","9","2","3","1","2",NA,NA,"7","4","6","5","2","8","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","cent2225","S Africa"
"Ai23","0","0","0","1","9","1","8","5","5","8","1","8","9","11","6","2","3","3","1","1","9","9","8","7","15","9",NA,"3","5","7",NA,"3","2","2","2",NA,"6","2","1","3","1","6","1","1","9",NA,"6",NA,NA,NA,"1","3",NA,"5","3","10",NA,"9",NA,NA,NA,"9","9",NA,"9","1","9","1","9","3","2","1","1","7","1","7","1","6","5","2","3","8","8","2","2","2","4","8",NA,NA,"1","2","atla1278","S Africa"
"Ai28","0","2","0","1","7","1","8","5","5","8","1","8","9","11","2","9","3","3","1","1","9","9","7","8","15","9",NA,"3","4","7","4","3","2","2",NA,NA,"5","2","1","3","1","6","1","1","9","9","6",NA,NA,"1","1","2",NA,"5","3","10","10","9",NA,NA,"9","9","9",NA,"9","1","9","1","9","3","3","3","5","6","4","7","1","6","2","2","3","4","8","5","2","3","8","8",NA,NA,NA,"2","cent2225","S Africa"
"Ai3","1","2","1","0","6","1","2","5","5","10","1","10","2","6","3","9","4","4","1","1","9","9","8","7","15","9","2","3","6","5","3","3","3","3","8","5","5","2","1","1","1","6","1","1","1","9","6","1","1","5","1","5","9","5","3","9","10","9","9","9","9","9","9","10","9","4","9","1","9","2","2","1","2","6","4","6","4","4","2","2","9","4","8",NA,NA,NA,NA,NA,"5","11","4","2","atla1278","S Africa"
"Ai36","0","1","1","2","6","1","8","5","5","8","1","8","9","11","6","1","4","4","1","1","9","9","7","8","15","9",NA,"3","6","5","4","2","2",NA,NA,NA,"5","5","1","7","2","6","1","1","1",NA,"6",NA,"2",NA,"1","4","1","5","3","9",NA,"9",NA,"9",NA,"9","9","9","9","1","9","1","9","3","2","6","5","6","4","6","4",NA,"2","4","2","4","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","cent2225","African Savannah"
"Ai43","0","1","0","3","6","1","2","5","5","8","1","8","9","11","3","9","5","5","1","1","9","9","8","7","15","9","2","5","6","6",NA,"3","1",NA,NA,NA,"7","2","1","7","2","7","1","9","9",NA,"6","9",NA,"6","1","9","2","5","10","10",NA,"9","10",NA,"9","9","10","9","9","1","9","1","9","4","3",NA,NA,"7","4","7","4",NA,"2","2","3","4","8",NA,NA,NA,NA,NA,NA,NA,"3","2","nyim1244","African Savannah"
"Ai47","1","1","1","1","6","5","8","5","5","8","1","8","9","11","6","1","4","4","1","1","9","9","8","7","15","9",NA,"3","6","7",NA,"2","2","2",NA,NA,"6","1","1","7","2","6","1","9","9","8","6",NA,"1",NA,"1",NA,NA,NA,"10","10","9","9",NA,"9",NA,"9",NA,NA,NA,"1","9","1","9",NA,NA,"1","2","6","4","6","4","2","2","2","11","3","8","2","2","7","4","8",NA,NA,"5","2","maoo1243","Greater Abyssinia"
"Ai6","1","1","1","2","5","1","2","5","5","8","1","8","9","11","2","9","4","4","1","1","9","9","7","8","15","9","2","3","6","6","5","3","2","2",NA,"5","1","2","1","7","2","6","1","1","9","8","6","1","3","6","1",NA,"1","4","3","10","9","9","9","9","9","9",NA,"9","9","5","4","1","9","4","2","6","5","7","4","7","4","3","2",NA,"9","4","8",NA,NA,NA,NA,NA,"6","13","6","2","nilo1247","African Savannah"
"Ai7","1","1","1","1","6","1","8","5","5","8","1","8","9","11","6","1","3","3","1","1","9","9","7","8","15","9",NA,"3","5","7","4","3","1","2","5","5","5",NA,"1","3","1","6","1","1","9",NA,"6",NA,NA,"4","1","4","6","5","3","10",NA,"9",NA,NA,"9","9","9","9","9","1","9","1","9","4","3","1","1","7","4","7","4","3","2","2","9","4","8","2","2","11","2","8","2","11","6","2","atla1278","African Savannah"
"Ai8","1","1","0","3","5","1","2","5","5","9","1","8","2","6","2","9","5","5","1","1","9","9","1","3","15","9","2","5","6","6",NA,"3","2",NA,NA,NA,"6","2","1","7","2","7","1","9","9",NA,"6","9",NA,"5","1","9","2","4","10","10",NA,"9","10",NA,"9","9","10","9","9","1","9","1","9","4","2",NA,NA,"7","3","7","1",NA,"2","2","9","4","8",NA,NA,NA,NA,NA,"4","13","3","1","nubi1251","African Savannah"
"Aj15","0","1","0","3","6","1","2","5","5","8","1","8","9","11","6","1","4","4","1","1","9","9","8","7","15","9",NA,"5","6","5",NA,"3","2","2",NA,NA,"1","2","1","7","2","7","1","1","1",NA,"6",NA,"1",NA,"1","1","1","3","3","9",NA,"9",NA,"9",NA,"9","9","9","9","3","9","2","9","2","3","1","1","7","4","7","4",NA,"2","2","7","2","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","nilo1247","African Savannah"
"Aj17","0","1","2","2","5","1","8","7","5","8","1","8","9","11","6","2","4","4","1","1","9","9","7","8","15","9","2","3","6","6",NA,"3","2","2",NA,NA,"1","2","1","7","2","6","1","1","9",NA,"6","8","1",NA,"1",NA,"1","3","3","10",NA,"9","9","9",NA,"9",NA,"9","9","4","9","1","9","3","3","1","1","7","4","7","4","2","2","2","2","4","8","2","2","11","3","8",NA,NA,"6","2","nilo1247","S Africa"
"Aj2","0","1","0","9","0","1","8","5","5","8","1","8","2","6","3","9","4","4","1","1","9","9","7","8","15","9","6","1","1","1","2","3","2",NA,"6","4","6","5","1","7","2","4","1","1","9","8","6","9",NA,"9","1","9","3","9","3","10","9","9","10",NA,"10","9","10","1","10","1","9","2","9","1","1","9","9","7","1","7","1","6","3","2","11","1","2",NA,NA,NA,NA,NA,"3","69","1","2","nilo1247","S Africa"
