,imputed_semantic_domain,l1,l2,Unnamed: 0,overlap,p,rho
3146,Kinship,lt,pt,220388.666667,16.2222222222,0.179644777038,0.583687601388
3147,Kinship,lt,ro,221191.222222,15.4814814815,0.0816097820191,0.605052768164
3148,Kinship,nl,be,221976.807692,14.2692307692,0.146563918197,0.558631511692
3149,Kinship,nl,ca,222745.333333,15.8148148148,0.0439648605287,0.73714482084
3150,Kinship,nl,en,223578.259259,19.1481481481,0.063034664141,0.646305028658
3151,Kinship,nl,es,224479.185185,18.1481481481,0.104019905436,0.641999861228
3152,Kinship,nl,eu,225331.769231,13.7692307692,0.259679851552,0.448841615063
3153,Kinship,nl,fr,226149.6,16.92,0.0912287104929,0.609266628067
3154,Kinship,nl,he,226983.230769,11.4230769231,0.25388819233,0.328707984519
3155,Kinship,nl,it,227766.153846,18.0384615385,0.100925810112,0.68558609032
3156,Kinship,nl,ja,228556.875,14.0833333333,0.0821123055973,0.514669231728
3157,Kinship,nl,ka,229300.538462,13.5769230769,0.196328194107,0.46504779459
3158,Kinship,nl,kk,230046.0,9.48,0.293460201035,0.232141531027
3159,Kinship,nl,la,230805.038462,12.2307692308,0.179153159074,0.443785725353
3160,Kinship,nl,pt,231603.962963,18.1111111111,0.171916177349,0.604458459036
3161,Kinship,nl,ro,232468.555556,16.8518518519,0.123913098282,0.54367751923
3162,Kinship,no,be,233276.807692,15.1923076923,0.123354616582,0.649089346406
3163,Kinship,no,ca,234013.851852,17.5925925926,0.0777489718994,0.697642385213
3164,Kinship,no,da,234808.56,25.64,5.30375480531e-05,0.884304925379
3165,Kinship,no,de,235707.0,19.6666666667,0.0949677020177,0.718973019026
3166,Kinship,no,en,236577.37037,20.7037037037,0.0302179399395,0.758984137308
3167,Kinship,no,es,237439.962963,19.2222222222,0.0637293162994,0.687648655998
3168,Kinship,no,eu,238253.074074,14.1851851852,0.113960481984,0.580667054967
3169,Kinship,no,fr,239037.12,17.28,0.152348730273,0.538062755367
3170,Kinship,no,he,239829.615385,12.4615384615,0.348320789233,0.243244283558
3171,Kinship,no,it,240569.846154,18.6153846154,0.0763177814033,0.707607001023
3172,Kinship,no,ja,241329.958333,13.4583333333,0.130257361074,0.553438376873
3173,Kinship,no,ka,242041.62963,13.5925925926,0.20332458698,0.459689062268
3174,Kinship,no,kk,242754.36,10.0,0.403901466497,0.207993399008
3175,Kinship,no,la,243484.037037,14.0,0.203444949167,0.47198355038
3176,Kinship,no,nl,244241.037037,18.7037037037,0.0361692417114,0.698516536525
3177,Kinship,no,pt,245093.555556,19.0,0.135177646317,0.61575480267
3178,Kinship,no,ro,245920.518519,17.0,0.117742312577,0.541985998275
3179,Kinship,pl,be,246714.769231,16.2307692308,0.0550829983574,0.646109700973
3180,Kinship,pl,ca,247439.481481,17.0740740741,0.0977751473349,0.59142210508
3181,Kinship,pl,da,248170.038462,18.6923076923,0.111900219084,0.605992263055
3182,Kinship,pl,de,248933.296296,19.037037037,0.122414973993,0.610898055823
3183,Kinship,pl,en,249719.888889,18.3703703704,0.0837923543685,0.660028339327
3184,Kinship,pl,es,250486.0,19.1851851852,0.110222181167,0.642968695418
3185,Kinship,pl,eu,251230.0,13.8518518519,0.230257483231,0.488119682378
3186,Kinship,pl,fr,251949.44,18.4,0.0480281446697,0.683924665554
3187,Kinship,pl,he,252670.384615,12.4615384615,0.316847994409,0.375775216066
3188,Kinship,pl,it,253353.230769,19.0769230769,0.0913159071193,0.67888598958
3189,Kinship,pl,ja,254055.208333,13.9583333333,0.117885319161,0.609278607405
3190,Kinship,pl,ka,254717.076923,15.3461538462,0.129046058536,0.574178883226
3191,Kinship,pl,kk,255409.12,9.84,0.41876177022,0.249731299689
3192,Kinship,pl,la,256107.074074,13.1481481481,0.228885317878,0.54489892499
3193,Kinship,pl,lt,256834.074074,17.3703703704,0.165463789887,0.563543635291
3194,Kinship,pl,nl,257593.074074,18.0740740741,0.0611984720925,0.621533708755
3195,Kinship,pl,no,258365.555556,18.2962962963,0.126424133231,0.6757783538
3196,Kinship,pl,pt,259116.555556,19.037037037,0.125499419753,0.607068953441
3197,Kinship,pl,ro,259880.222222,17.8888888889,0.104963269912,0.523851105482
3198,Kinship,pl,ru,260639.444444,20.7777777778,0.0536116796771,0.664103861847
3199,Kinship,pt,be,261400.884615,15.2307692308,0.181394490982,0.522270850277
3200,Kinship,pt,es,262169.037037,23.1851851852,0.0699030284743,0.730265937719
3201,Kinship,pt,eu,263025.111111,14.1111111111,0.243693775982,0.427706311973
3202,Kinship,pt,he,263783.269231,12.4615384615,0.404659668583,0.25346006611
3203,Kinship,pt,it,264541.384615,21.4615384615,0.0992340295128,0.723229223624
3204,Kinship,pt,ja,265326.083333,15.2083333333,0.187328711141,0.522003634523
3205,Kinship,pt,ka,266060.407407,13.5925925926,0.152288816944,0.427468414727
3206,Kinship,pt,kk,266782.8,9.76,0.418740925248,0.202199251688
3207,Kinship,pt,ro,267562.0,17.4444444444,0.1030687067,0.58797439778
3208,Kinship,ro,be,268362.884615,14.6538461538,0.218413460288,0.449368631217
3209,Kinship,ro,es,269107.444444,17.8888888889,0.119885373034,0.55120797251
3210,Kinship,ro,eu,269907.703704,14.037037037,0.20792913735,0.519862287001
3211,Kinship,ro,he,270620.76,12.04,0.170449174275,0.452282852737
3212,Kinship,ro,ja,271353.458333,13.2083333333,0.227348310118,0.435805547962
3213,Kinship,ro,ka,272057.074074,12.8148148148,0.201301062394,0.42572326028
3214,Kinship,ro,kk,272765.56,10.04,0.296530406355,0.306332595243
3215,Kinship,ru,be,273522.423077,19.7307692308,0.0793157030804,0.681177212019
3216,Kinship,ru,ca,274290.777778,17.1481481481,0.0806463030029,0.655796787147
3217,Kinship,ru,da,275050.038462,18.9615384615,0.102964938295,0.636240945523
3218,Kinship,ru,de,275849.074074,17.9259259259,0.147126056309,0.56110102621
3219,Kinship,ru,en,276674.333333,18.5925925926,0.104792481222,0.597865760773
3220,Kinship,ru,es,277487.592593,18.2592592593,0.118593549926,0.620289669581
3221,Kinship,ru,eu,278272.925926,14.1481481481,0.195764284396,0.52182932996
3222,Kinship,ru,fr,279031.92,17.72,0.0538732766766,0.653557309739
3223,Kinship,ru,he,279782.846154,12.9615384615,0.268810205497,0.375055215115
3224,Kinship,ru,it,280501.346154,18.2307692308,0.110951749398,0.646544844929
3225,Kinship,ru,ja,281238.625,13.3333333333,0.188852486167,0.543630379734
3226,Kinship,ru,ka,281936.846154,15.3461538462,0.186125563628,0.484159242649
3227,Kinship,ru,kk,282661.8,10.52,0.355587016303,0.311611895534
3228,Kinship,ru,la,283374.923077,12.8076923077,0.225458300384,0.52132761249
3229,Kinship,ru,lt,284146.185185,16.2222222222,0.140516011456,0.603453574778
3230,Kinship,ru,nl,284936.185185,16.962962963,0.116817480281,0.579767900715
3231,Kinship,ru,no,285756.0,19.3076923077,0.106716869049,0.617719027883
3232,Kinship,ru,pt,286528.888889,18.6296296296,0.127966427525,0.596553938582
3233,Kinship,ru,ro,287317.703704,17.4814814815,0.14056941302,0.517873440151
3234,Kinship,sk,be,288086.08,14.52,0.246438916951,0.460221828776
3235,Kinship,sk,ca,288806.884615,14.8846153846,0.139461426321,0.524635126088
3236,Kinship,sk,cs,289532.5,19.3461538462,0.137213771269,0.60243071143
3237,Kinship,sk,da,290291.208333,16.3333333333,0.113048954134,0.607288550379
3238,Kinship,sk,de,291063.884615,15.8076923077,0.211556021711,0.441367055195
3239,Kinship,sk,en,291848.384615,15.4615384615,0.170987984975,0.509353559683
3240,Kinship,sk,es,292616.230769,16.5769230769,0.167233107226,0.549639553866
3241,Kinship,sk,eu,293355.538462,11.9615384615,0.372616008317,0.349933339978
3242,Kinship,sk,fr,294081.875,15.625,0.163423633488,0.583713179181
3243,Kinship,sk,he,294794.28,10.68,0.198069435275,0.487780645311
3244,Kinship,sk,it,295484.24,15.72,0.216760225223,0.456388170313
3245,Kinship,sk,ja,296185.652174,11.9565217391,0.166370704432,0.400091028991
3246,Kinship,sk,ka,296838.230769,12.3461538462,0.210239467959,0.475323269014
3247,Kinship,sk,kk,297533.208333,9.75,0.391589059527,0.22257204877
3248,Kinship,sk,la,298222.769231,11.6153846154,0.158120468092,0.496629610714
3249,Kinship,sk,lt,298961.576923,14.9230769231,0.187401977689,0.537355499036
3250,Kinship,sk,nl,299721.423077,14.3846153846,0.137133351492,0.571021599256
3251,Kinship,sk,no,300488.269231,16.2692307692,0.153784924519,0.519252123517
3252,Kinship,sk,pl,301239.653846,19.2307692308,0.0858093991585,0.583656539044
3253,Kinship,sk,pt,301988.807692,16.0384615385,0.217545211156,0.451936008568
3254,Kinship,sk,ro,302745.923077,15.2692307692,0.215498624195,0.392859965593
3255,Kinship,sk,ru,303496.961538,17.6923076923,0.150740675123,0.524695051042
3256,Law,ca,es,18753.0,18.0,0.000118563712867,0.783829923393
3257,Law,ca,eu,19482.0,11.0,0.223414430783,0.399568535517
3258,Law,ca,he,20185.0,7.0,0.404607456663,0.376905880331
3259,Law,ca,it,20936.0,18.0,0.00205783054152,0.676324010943
3260,Law,ca,kk,23004.0,10.0,0.77194288494,0.105418409468
3261,Law,ca,pt,23806.0,16.0,0.709749758993,0.101002643066
3262,Law,ca,ro,24585.0,13.0,0.00127027196914,0.79136255838
3263,Law,cs,ca,26041.0,13.0,0.0407423315457,0.572809548485
3264,Law,cs,da,26812.0,15.0,0.246153072959,0.319221412174
3265,Law,cs,de,27610.0,18.0,0.00066327417462,0.725026073539
3266,Law,cs,en,28403.0,16.0,0.00535514218046,0.660463929456
3267,Law,cs,es,29183.0,15.0,0.111674227963,0.427800665568
3268,Law,cs,eu,29890.0,10.0,0.674258549754,-0.152400997747
3269,Law,cs,fr,30651.0,10.0,0.883838973575,-0.0532529454806
3270,Law,cs,he,31349.0,8.0,0.0895245867992,0.636794034147
3271,Law,cs,it,32071.0,18.0,0.0196060227366,0.543998858927
3272,Law,cs,kk,34131.0,10.0,0.0337825431925,0.670677170388
3273,Law,cs,la,34830.0,6.0,0.729056992371,-0.182660140316
3274,Law,cs,lt,35587.0,12.0,0.0676304698487,0.543763772458
3275,Law,cs,nl,36379.0,17.0,0.00372896801708,0.662890593132
3276,Law,cs,no,37149.0,17.0,0.072827195809,0.44589016982
3277,Law,cs,pl,37904.0,21.0,0.00795791095603,0.562405140469
3278,Law,cs,pt,38661.0,13.0,0.794771510245,0.0800994681406
3279,Law,cs,ro,39429.0,15.0,0.0301941353501,0.559261388856
3280,Law,cs,ru,40184.0,20.0,0.0198113545179,0.516175908497
3281,Law,da,ca,41726.0,15.0,0.00182267384461,0.734370208103
3282,Law,da,de,42589.0,17.0,0.0208962313969,0.554470345777
3283,Law,da,en,43470.0,15.0,0.0232166814123,0.580693368367
3284,Law,da,es,44336.0,19.0,0.00143968642788,0.677433829914
3285,Law,da,eu,45101.0,9.0,0.786247314829,0.105910618142
3286,Law,da,fr,45952.0,13.0,0.161190761798,0.412588910935
3287,Law,da,he,46706.0,10.0,0.383979856541,0.309623395644
3288,Law,da,it,47487.0,15.0,0.0860291449321,0.457979978078
3289,Law,da,kk,49688.0,11.0,0.445792449345,0.256855116335
3290,Law,da,la,50409.0,8.0,0.470268245588,-0.300045409345
3291,Law,da,nl,51264.0,16.0,0.00965247379309,0.624869191663
3292,Law,da,pt,52112.0,14.0,0.515202582686,-0.190044783871
3293,Law,da,ro,52930.0,17.0,0.00615983163634,0.635075879068
3294,Law,de,ca,54506.0,17.0,0.0323580485404,0.520064591615
3295,Law,de,en,55401.0,15.0,0.0287169296789,0.563458933876
3296,Law,de,es,56298.0,17.0,0.001487891734,0.707521778025
3297,Law,de,eu,57094.0,9.0,0.164309822789,-0.506273664731
3298,Law,de,fr,57971.0,13.0,0.14589544299,0.426725781327
3299,Law,de,he,58764.0,12.0,0.31236378375,0.318887959788
3300,Law,de,it,59575.0,18.0,0.00262268901381,0.66460259812
3301,Law,de,kk,61837.0,16.0,0.0396562725502,0.518415162414
3302,Law,de,la,62601.0,6.0,0.57579090919,-0.291021978874
3303,Law,de,nl,63502.0,20.0,7.36840613151e-05,0.769200457955
3304,Law,de,pt,64390.0,14.0,0.824708943134,0.0652138729128
3305,Law,de,ro,65247.0,13.0,0.02206039843,0.626112809817
3306,Law,en,ca,66818.0,15.0,0.0277026152479,0.56643655337
3307,Law,en,es,67692.0,19.0,0.048334238402,0.458508695322
3308,Law,en,eu,68478.0,11.0,0.150805779785,-0.463732290604
3309,Law,en,fr,69335.0,12.0,0.243811105295,0.364680067704
3310,Law,en,he,70129.0,12.0,0.937575929584,0.0253877767083
3311,Law,en,it,70935.0,16.0,0.351577283759,0.249404999989
3312,Law,en,kk,73193.0,11.0,0.470319161671,0.243644107038
3313,Law,en,la,73935.0,7.0,0.800647748737,-0.118253248508
3314,Law,en,pt,74781.0,13.0,0.951958900516,-0.0185805376859
3315,Law,en,ro,75627.0,20.0,0.0279911219484,0.490820600985
3316,Law,en,ru,76436.0,20.0,0.0415358683296,0.459478996705
3317,Law,eu,es,77904.0,10.0,0.447213955568,-0.27193486867
3318,Law,eu,he,78601.0,5.0,0.177578241326,0.711688833518
3319,Law,fi,ca,80820.0,20.0,0.0179051891553,0.5232629041
3320,Law,fi,cs,81590.0,17.0,0.0964893154925,0.416289599671
3321,Law,fi,da,82413.0,16.0,0.17552491612,0.356327639291
3322,Law,fi,de,83263.0,20.0,0.00986494363013,0.562276611533
3323,Law,fi,en,84106.0,16.0,0.420177353005,0.21669451273
3324,Law,fi,es,84956.0,18.0,0.525239138493,0.160272573478
3325,Law,fi,eu,85722.0,11.0,0.552853720221,-0.201285360507
3326,Law,fi,fr,86548.0,14.0,0.242954843726,0.334143540438
3327,Law,fi,he,87293.0,10.0,0.0252166314941,0.696567089975
3328,Law,fi,hr,88769.0,16.0,0.0616924651125,0.477058097767
3329,Law,fi,hu,89565.0,8.0,0.443686151726,0.317367381492
3330,Law,fi,hy,90319.0,14.0,0.954605482056,0.016776982478
3331,Law,fi,it,91092.0,16.0,0.422588383241,0.215598986101
3332,Law,fi,kk,93266.0,14.0,0.57965407013,0.162166982466
3333,Law,fi,la,93996.0,11.0,0.890790200149,-0.0470283507855
3334,Law,fi,lt,94801.0,15.0,0.0137458413579,0.619661478426
3335,Law,fi,nl,95635.0,16.0,0.250602904281,0.305054640611
3336,Law,fi,no,96461.0,17.0,0.02030295599,0.55662006082
3337,Law,fi,pl,97225.0,21.0,0.145876283108,0.328573953096
3338,Law,fi,pt,98035.0,16.0,0.903625635468,0.0329342492924
3339,Law,fi,ro,98839.0,15.0,0.00564830489207,0.676166483595
3340,Law,fi,ru,99635.0,21.0,0.0702351308409,0.402794902089
3341,Law,fr,ca,101973.0,16.0,0.0293660654425,0.544034366619
3342,Law,fr,es,102843.0,18.0,0.205041584612,0.313619076798
3343,Law,fr,eu,103621.0,8.0,0.762431518755,0.128097593529
3344,Law,fr,he,104366.0,7.0,0.695637303079,-0.182298401812
3345,Law,fr,it,105159.0,13.0,0.281118738075,0.323388814071
3346,Law,fr,kk,107344.0,10.0,0.463911027769,-0.262402860583
3347,Law,fr,pt,108196.0,13.0,0.861613771547,0.0537269447525
3348,Law,fr,ro,109029.0,13.0,0.60970208879,0.156476106242
3349,Law,he,es,110471.0,7.0,0.392355957382,0.386042676414
3350,Law,hr,ca,129926.0,13.0,0.169353815725,0.405397520602
3351,Law,hr,cs,130669.0,11.0,0.0110312946563,0.728318292659
3352,Law,hr,da,131422.0,12.0,0.0155361204066,0.677280630917
3353,Law,hr,de,132201.0,16.0,0.0203158517123,0.573064481531
3354,Law,hr,en,132964.0,13.0,0.0172649119816,0.645128868477
3355,Law,hr,es,133729.0,15.0,0.0784751432375,0.468071136025
3356,Law,hr,eu,134422.0,9.0,0.479951513745,-0.271387742648
3357,Law,hr,fr,135167.0,13.0,0.856945171638,-0.0555561035187
3358,Law,hr,he,135851.0,7.0,0.635765304699,0.219824490782
3359,Law,hr,it,136555.0,13.0,0.238816151746,0.351566834666
3360,Law,hr,kk,138553.0,12.0,0.211864280497,0.388619023189
3361,Law,hr,la,139252.0,13.0,0.60025014123,-0.160573276792
3362,Law,hr,lt,139987.0,15.0,0.682457650733,-0.115279831784
3363,Law,hr,nl,140755.0,14.0,0.214842917194,0.353627731195
3364,Law,hr,no,141515.0,12.0,0.00275880478432,0.780153215477
3365,Law,hr,pl,142249.0,16.0,0.0109055610152,0.616934008114
3366,Law,hr,pt,142996.0,11.0,0.462051016681,0.248061416191
3367,Law,hr,ro,143743.0,12.0,0.103387097853,0.493025155013
3368,Law,hr,ru,144487.0,14.0,0.00938470069929,0.665508225557
3369,Law,hu,ca,147414.0,8.0,0.0131463698369,0.817721171917
3370,Law,hu,cs,148158.0,8.0,0.739237896112,-0.14092795517
3371,Law,hu,da,148951.0,7.0,0.863941797067,-0.080404548127
3372,Law,hu,de,149782.0,9.0,0.656879413565,-0.172661036144
3373,Law,hu,en,150620.0,7.0,0.114128302484,0.649836669037
3374,Law,hu,es,151449.0,8.0,0.0866856225668,0.641118208076
3375,Law,hu,eu,152179.0,4.0,0.387888856604,0.612111143396
3376,Law,hu,fr,152968.0,5.0,0.853290179804,-0.115482824547
3377,Law,hu,he,153687.0,6.0,0.209895086599,-0.598029587343
3378,Law,hu,hr,155131.0,5.0,0.058835973617,0.86419791461
3379,Law,hu,hy,155862.0,5.0,0.209492674442,0.676855125093
3380,Law,hu,it,156616.0,8.0,0.860531906204,0.0746599612929
3381,Law,hu,kk,158759.0,6.0,0.617881363397,0.260648363139
3382,Law,hu,la,159493.0,5.0,0.171649699451,-0.718349209198
3383,Law,hu,lt,160278.0,6.0,0.960611743707,-0.0262648770825
3384,Law,hu,nl,161100.0,5.0,0.390827861005,0.500158133506
3385,Law,hu,no,161899.0,8.0,0.640795384603,-0.196581588537
3386,Law,hu,pl,162653.0,10.0,0.0553316367572,0.621028970636
3387,Law,hu,pt,163444.0,6.0,0.481937230957,-0.361065703845
3388,Law,hu,ro,164228.0,6.0,0.148733184786,0.665965212939
3389,Law,hu,ru,165007.0,7.0,0.241615909319,0.510591091251
3390,Law,hy,ca,167794.0,9.0,0.783626827517,0.107234210106
3391,Law,hy,cs,168504.0,7.0,0.176185823159,-0.575732594562
3392,Law,hy,da,169245.0,11.0,0.811410119639,0.0816336251787
3393,Law,hy,de,170006.0,9.0,0.834887885764,-0.0814989747516
3394,Law,hy,en,170769.0,12.0,0.0247180869659,0.640920856112
3395,Law,hy,es,171538.0,10.0,0.742305586456,-0.11949486161
3396,Law,hy,eu,172237.0,6.0,0.477081751036,-0.364793744821
3397,Law,hy,fr,172971.0,14.0,0.882903903001,-0.0433921411737
3398,Law,hy,he,173651.0,10.0,0.126561694644,-0.51629719598
3399,Law,hy,hr,174339.0,8.0,0.654430597181,-0.188737931833
3400,Law,hy,it,175037.0,13.0,0.476151505789,0.217113204198
3401,Law,hy,kk,177034.0,10.0,0.089805739781,0.563518804747
3402,Law,hy,la,177714.0,3.0,0.124350275251,-0.980983875883
3403,Law,hy,lt,178444.0,12.0,0.94086059571,-0.0240497872934
3404,Law,hy,nl,179201.0,10.0,0.0851586604153,0.570316719071
3405,Law,hy,no,179953.0,10.0,0.868271479712,0.0604390451399
3406,Law,hy,pl,180671.0,9.0,0.491311058078,0.264669182674
3407,Law,hy,pt,181410.0,10.0,0.631322799063,-0.173683313273
3408,Law,hy,ro,182142.0,12.0,0.676064235084,-0.134847384611
3409,Law,hy,ru,182875.0,9.0,0.770283391653,-0.113988931223
3410,Law,it,es,185085.0,15.0,0.000936404978047,0.763016817254
3411,Law,it,eu,185791.0,8.0,0.939956508343,0.0320451266753
3412,Law,it,he,186501.0,10.0,0.458060230118,0.265725173989
3413,Law,it,kk,188552.0,11.0,0.0949030865468,0.52816411602
3414,Law,it,ro,189309.0,17.0,0.0307961698504,0.524131825509
3415,Law,kk,es,196773.0,12.0,0.098719089784,0.498893055012
3416,Law,kk,eu,197473.0,9.0,0.759728509235,-0.119350676812
3417,Law,kk,he,198158.0,7.0,0.461840628613,0.335572724187
3418,Law,la,ca,200869.0,8.0,0.0948123191732,-0.628946677731
3419,Law,la,es,201620.0,8.0,0.291899580156,-0.426577682411
3420,Law,la,eu,202294.0,5.0,0.767568020627,-0.183588223138
3421,Law,la,fr,203022.0,6.0,0.802434824971,-0.132485258959
3422,Law,la,he,203690.0,3.0,0.050201467846,-0.996892454259
3423,Law,la,it,204384.0,4.0,0.81008867998,-0.18991132002
3424,Law,la,kk,206320.0,4.0,0.715241496655,0.284758503345
3425,Law,la,pt,207059.0,5.0,0.488672970782,0.413720999525
3426,Law,la,ro,207782.0,5.0,0.339032311759,-0.547930727684
3427,Law,lt,ca,209276.0,13.0,0.070165218303,0.517397924935
3428,Law,lt,da,210079.0,12.0,0.0373257116241,0.60452603604
3429,Law,lt,de,210908.0,16.0,0.0788751167836,0.451895080413
3430,Law,lt,en,211727.0,13.0,0.369527224009,0.271518624931
3431,Law,lt,es,212551.0,14.0,0.706032367074,0.110829872637
3432,Law,lt,eu,213292.0,10.0,0.885779590456,-0.0523583433848
3433,Law,lt,fr,214077.0,14.0,0.628697681145,-0.141801294376
3434,Law,lt,he,214801.0,8.0,0.202241984461,0.504568792947
3435,Law,lt,it,215548.0,16.0,0.938315702508,-0.0210525219242
3436,Law,lt,kk,217666.0,14.0,0.293305624365,0.30241408963
3437,Law,lt,la,218398.0,6.0,0.967681299871,0.0215491356428
3438,Law,lt,nl,219210.0,13.0,0.37550986637,0.268268324607
