"glottocode","headword","sourceForm","clicsForm","NumMeanings"
"mode1248","'omos","'omos","omos","1"
"mode1248","'on","'on","on","1"
"mode1248","'onoma","'onoma","onoma","1"
"mode1248","'opla","'opla","opla","1"
"mode1248","'oplo","'oplo","oplo","1"
"mode1248","'ora","'ora","ora","2"
"basq1248","'orai","'orai","orai","1"
"basq1248","'orai 'be're-a-n","'orai 'be're-a-n","oraiberean","1"
"basq1248","'ordü","'ordü","ordu","1"
"basq1248","'oren","'oren","oren","1"
"basq1248","'orga","'orga","orga","1"
"basq1248","'orhe","'orhe","orhe","1"
"mode1248","'orimos","'orimos","orimos","1"
"mode1248","'orio","'orio","orio","1"
"mode1248","'orkos","'orkos","orkos","1"
"basq1248","'oro","'oro","oro","1"
"mode1248","'oros","'oros","oros","1"
"mode1248","'orxis","'orxis","orxis","1"
"basq1248","'oste","'oste","oste","1"
"mode1248","'ostrako","'ostrako","ostrako","1"
"basq1248","'oṣki","'oṣki","oski","1"
"basq1248","'oṣki-'gile","'oṣki-'gile","oskigile","1"
"basq1248","'oṣto","'oṣto","osto","1"
"mode1248","'oxi","'oxi","oxi","1"
"basq1248","'õdʸo","'õdʸo","odyo","1"
"mode1248","'pada","'pada","pada","1"
"mode1248","'pali","'pali","pali","2"
"mode1248","'pano","'pano","pano","1"
"mode1248","'pano a'po","'pano a'po","panoapo","1"
"mode1248","'pao","'pao","pao","2"
"mode1248","'papia","'papia","papia","1"
"mode1248","'pasalos","'pasalos","pasalos","1"
"mode1248","'patoma","'patoma","patoma","1"
"mode1248","'pavo","'pavo","pavo","1"
"mode1248","'paɣos","'paɣos","pagos","1"
"basq1248","'pe-a-n","'pe-a-n","pean","2"
"mode1248","'pede","'pede","pede","1"
"mode1248","'pefko","'pefko","pefko","1"
"mode1248","'pefto","'pefto","pefto","1"
"mode1248","'pelekis","'pelekis","pelekis","1"
"mode1248","'pempti","'pempti","pempti","1"
"mode1248","'pena","'pena","pena","1"
"mode1248","'peos","'peos","peos","1"
"mode1248","'perno","'perno","perno","1"
"mode1248","'petra","'petra","petra","1"
"mode1248","'pezo","'pezo","pezo","1"
"mode1248","'piano","'piano","piano","1"
"mode1248","'piato","'piato","piato","2"
"mode1248","'pina","'pina","pina","2"
"mode1248","'pino","'pino","pino","1"
"mode1248","'pion","'pion","pion","1"
"mode1248","'pipa","'pipa","pipa","1"
"mode1248","'pirɣos","'pirɣos","pirgos","1"
"mode1248","'piso","'piso","piso","1"
"basq1248","'pito","'pito","pito","1"
"mode1248","'piθikos","'piθikos","pithikos","1"
"mode1248","'plai","'plai","plai","1"
"mode1248","'plati","'plati","plati","1"
"mode1248","'pleko","'pleko","pleko","1"
"mode1248","'pleko ta ma'lia","'pleko ta ma'lia","plekotamalia","1"
"mode1248","'pleno","'pleno","pleno","1"
"mode1248","'pleo","'pleo","pleo","1"
"mode1248","'plio","'plio","plio","2"
"mode1248","'pliθa","'pliθa","plitha","1"
"mode1248","'pliθos","'pliθos","plithos","1"
"mode1248","'plusios","'plusios","plusios","1"
"mode1248","'pnefma","'pnefma","pnefma","2"
"mode1248","'pniɣome","'pniɣome","pnigome","1"
"mode1248","'polemos","'polemos","polemos","1"
"mode1248","'poli","'poli","poli","1"
"mode1248","'ponos","'ponos","ponos","2"
"mode1248","'pontso","'pontso","pontso","1"
"mode1248","'porni","'porni","porni","1"
"mode1248","'porta","'porta","porta","1"
"mode1248","'pos","'pos","pos","1"
"mode1248","'poso","'poso","poso","1"
"mode1248","'posos","'posos","posos","1"
"mode1248","'pote","'pote","pote","1"
"mode1248","'poði","'poði","podi","2"
"mode1248","'prasinos","'prasinos","prasinos","1"
"mode1248","'praɣma","'praɣma","pragma","1"
"mode1248","'priksimo","'priksimo","priksimo","1"
"mode1248","'prin","'prin","prin","1"
"mode1248","'prosopo","'prosopo","prosopo","1"
"mode1248","'prostimo","'prostimo","prostimo","1"
"mode1248","'protos","'protos","protos","1"
"mode1248","'provato","'provato","provato","1"
"mode1248","'proɣefma ['proɣevma]","'proɣefma 'proɣevma","progefmaprogevma","1"
"mode1248","'proɣoni","'proɣoni","progoni","1"
"mode1248","'psari","'psari","psari","1"
"mode1248","'psaxno","'psaxno","psaxno","1"
"mode1248","'psaθa","'psaθa","psatha","1"
"mode1248","'psevðome","'psevðome","psevdome","1"
"mode1248","'psilos","'psilos","psilos","1"
"mode1248","'psino","'psino","psino","2"
"mode1248","'psino sto 'furno","'psino sto 'furno","psinostofurno","1"
"mode1248","'psira","'psira","psira","1"
"mode1248","'ptoma","'ptoma","ptoma","1"
"mode1248","'pu","'pu","pu","1"
"mode1248","'pusi","'pusi","pusi","1"
"basq1248","'pʰika","'pʰika","phika","1"
"basq1248","'pʰuṣka","'pʰuṣka","phuska","1"
"mode1248","'rafi","'rafi","rafi","1"
"mode1248","'raftis","'raftis","raftis","1"
"basq1248","'rakur","'rakur","rakur","1"
"mode1248","'ramfos","'ramfos","ramfos","1"
"mode1248","'ravo","'ravo","ravo","1"
"mode1248","'reo","'reo","reo","1"
"mode1248","'rixno","'rixno","rixno","2"
"mode1248","'rixno 'kato","'rixno 'kato","rixnokato","1"
"mode1248","'riza","'riza","riza","1"
"mode1248","'rizi","'rizi","rizi","1"
"mode1248","'ropalo","'ropalo","ropalo","1"
"mode1248","'roða","'roða","roda","1"
"mode1248","'roɣa","'roɣa","roga","1"
"mode1248","'ruxo","'ruxo","ruxo","1"
"basq1248","'sabal","'sabal","sabal","3"
"basq1248","'sahar","'sahar","sahar","1"
"basq1248","'sahi","'sahi","sahi","1"
"basq1248","'saia","'saia","saia","1"
"basq1248","'salhe","'salhe","salhe","1"
"basq1248","'salhe egin","'salhe egin","salheegin","1"
"basq1248","'salhe žun","'salhe žun","salhezun","1"
"mode1248","'sapios","'sapios","sapios","1"
"basq1248","'sare","'sare","sare","1"
"mode1248","'sarka","'sarka","sarka","1"
"basq1248","'saspi","'saspi","saspi","1"
"mode1248","'savato","'savato","savato","1"
"mode1248","'savra","'savra","savra","1"
"basq1248","'sãkʰo","'sãkʰo","sakho","1"
"basq1248","'sãkʰo 'sagar","'sãkʰo 'sagar","sakhosagar","1"
"basq1248","'sãkʰo he'reša","'sãkʰo he'reša","sakhoheresa","1"
"mode1248","'se","'se","se","1"
"mode1248","'sernome","'sernome","sernome","1"
"basq1248","'sesen","'sesen","sesen","1"
"mode1248","'sfalma","'sfalma","sfalma","1"
"mode1248","'sfera","'sfera","sfera","1"
"mode1248","'sfiga","'sfiga","sfiga","1"
"mode1248","'sidoma","'sidoma","sidoma","1"
"mode1248","'sidrofos","'sidrofos","sidrofos","1"
"basq1248","'siek","'siek","siek","1"
"basq1248","'siho","'siho","siho","1"
"mode1248","'sikali","'sikali","sikali","1"
"mode1248","'siko","'siko","siko","1"
"basq1248","'sikʰin","'sikʰin","sikhin","1"
"basq1248","'sila","'sila","sila","3"
"basq1248","'silhar","'silhar","silhar","1"
"basq1248","'silo","'silo","silo","2"
"mode1248","'simera","'simera","simera","1"
"mode1248","'sinefo","'sinefo","sinefo","1"
"mode1248","'sinoro","'sinoro","sinoro","1"
"mode1248","'sirtis","'sirtis","sirtis","1"
"mode1248","'siziɣos","'siziɣos","sizigos","2"
"mode1248","'siðiros","'siðiros","sidiros","1"
"mode1248","'siɣuros","'siɣuros","siguros","1"
"mode1248","'skafi","'skafi","skafi","1"
"mode1248","'skafos","'skafos","skafos","1"
"mode1248","'skala","'skala","skala","1"
"mode1248","'skavo","'skavo","skavo","2"
"mode1248","'skeftome","'skeftome","skeftome","1"
"mode1248","'skepsi","'skepsi","skepsi","1"
"mode1248","'skilos","'skilos","skilos","1"
"mode1248","'skizo","'skizo","skizo","2"
"mode1248","'sklavos","'sklavos","sklavos","1"
"mode1248","'skoni","'skoni","skoni","1"
"mode1248","'skopelos","'skopelos","skopelos","1"
"mode1248","'skupa","'skupa","skupa","1"
"mode1248","'skuros","'skuros","skuros","1"
"mode1248","'smili ['zmili]","'smili 'zmili","smilizmili","1"
"mode1248","'soba","'soba","soba","1"
"basq1248","'sohi","'sohi","sohi","1"
"mode1248","'soi","'soi","soi","1"
"basq1248","'sola","'sola","sola","1"
"mode1248","'soma","'soma","soma","1"
"basq1248","'sorc̷i","'sorc̷i","sorci","1"
"basq1248","'sori","'sori","sori","1"
"basq1248","'soroc̷","'soroc̷","soroc","2"
"basq1248","'soso","'soso","soso","1"
"mode1248","'sozo","'sozo","sozo","1"
"mode1248","'spao","'spao","spao","1"
"mode1248","'sperno","'sperno","sperno","1"
"mode1248","'spirto","'spirto","spirto","1"
"mode1248","'spiti","'spiti","spiti","1"
"mode1248","'splina","'splina","splina","1"
"mode1248","'sporos","'sporos","sporos","2"
"mode1248","'sproxno","'sproxno","sproxno","1"
"mode1248","'stamna","'stamna","stamna","1"
"mode1248","'stari","'stari","stari","1"
"mode1248","'stavlos","'stavlos","stavlos","1"
"mode1248","'staxti","'staxti","staxti","1"
"mode1248","'stazo","'stazo","stazo","1"
"mode1248","'stekome 'orθios","'stekome 'orθios","stekomeorthios","1"
"mode1248","'stelno","'stelno","stelno","1"
"mode1248","'sterno","'sterno","sterno","1"
"mode1248","'steɣi","'steɣi","stegi","1"
"mode1248","'stilos","'stilos","stilos","2"
"mode1248","'stivo","'stivo","stivo","1"
"mode1248","'stiθi","'stiθi","stithi","1"
"mode1248","'stiθos","'stiθos","stithos","2"
"mode1248","'stiθos; 'stiθi","'stiθos","stithos","1"
"mode1248","'stoma","'stoma","stoma","1"
"mode1248","'stoxos","'stoxos","stoxos","1"
"mode1248","'strefome","'strefome","strefome","1"
"mode1248","'strivo","'strivo","strivo","1"
"basq1248","'sumait 'aldi-s","'sumait 'aldi-s","sumaitaldis","1"
"mode1248","'supa","'supa","supa","1"
"basq1248","'sübü","'sübü","subu","2"
"basq1248","'sünc̷ür","'sünc̷ür","suncur","1"
"mode1248","'sverkos ['zverkos]","'sverkos 'zverkos","sverkoszverkos","1"
"mode1248","'svino ['zvino]","'svino 'zvino","svinozvino","1"
"basq1248","'šahal","'šahal","sahal","1"
"basq1248","'šahar","'šahar","sahar","2"
"basq1248","'šare","'šare","sare","1"
"basq1248","'šãhã","'šãhã","saha","1"
"basq1248","'šãhü","'šãhü","sahu","1"
"basq1248","'šede","'šede","sede","1"
"basq1248","'šehek","'šehek","sehek","1"
"basq1248","'šekʰen","'šekʰen","sekhen","1"
"basq1248","'ši'šari","'ši'šari","sisari","1"
"basq1248","'šotʰen 'egin","'šotʰen 'egin","sothenegin","1"
"basq1248","'šuri","'šuri","suri","2"
"basq1248","'šüšen","'šüšen","susen","2"
"basq1248","'ṣabel","'ṣabel","sabel","1"
"basq1248","'ṣagü","'ṣagü","sagu","1"
"basq1248","'ṣahec̷̣","'ṣahec̷̣","sahec","1"
"basq1248","'ṣaihec̷̣ 'esür","'ṣaihec̷̣ 'esür","saihecesur","1"
"basq1248","'ṣaldo","'ṣaldo","saldo","1"
"basq1248","'ṣalha","'ṣalha","salha","1"
"basq1248","'ṣarde","'ṣarde","sarde","1"
"basq1248","'ṣeme","'ṣeme","seme","1"
"basq1248","'ṣenhar","'ṣenhar","senhar","1"
"basq1248","'ṣinec̷̣","'ṣinec̷̣","sinec","1"
"basq1248","'ṣinhec̷̣","'ṣinhec̷̣","sinhec","1"
"basq1248","'ṣoka","'ṣoka","soka","1"
"basq1248","'ṣoko","'ṣoko","soko","1"
"basq1248","'ṣüdür","'ṣüdür","sudur","1"
"basq1248","'ṣüdür 'silo","'ṣüdür 'silo","sudursilo","1"
"basq1248","'ṣüge","'ṣüge","suge","1"
"basq1248","'ṣühi","'ṣühi","suhi","2"
"basq1248","'ṣükʰalte","'ṣükʰalte","sukhalte","1"
"basq1248","'ṣükʰar","'ṣükʰar","sukhar","1"
"basq1248","'ṣüṣkã'dera","'ṣüṣkã'dera","suskadera","1"
"basq1248","'ṣüṣker","'ṣüṣker","susker","1"
"basq1248","'ṣɛ̃do","'ṣɛ̃do","sedo","1"
"mode1248","'tafos","'tafos","tafos","1"
"mode1248","'tafros","'tafros","tafros","1"
"mode1248","'tavros","'tavros","tavros","1"
"mode1248","'telos","'telos","telos","1"
"mode1248","'terma","'terma","terma","1"
"mode1248","'tesera","'tesera","tesera","1"
"mode1248","'ti","'ti","ti","1"
"mode1248","'tibano","'tibano","tibano","1"
"mode1248","'tipota","'tipota","tipota","1"
"mode1248","'tixi","'tixi","tixi","1"
"mode1248","'tixos","'tixos","tixos","1"
"basq1248","'tĩka","'tĩka","tika","1"
"mode1248","'tokso","'tokso","tokso","1"
"mode1248","'topos","'topos","topos","1"
"mode1248","'tora","'tora","tora","1"
"mode1248","'trafma ['travma]","'trafma 'travma","trafmatravma","1"
"mode1248","'traɣos","'traɣos","tragos","1"
"mode1248","'trepome se fi'ɣi","'trepome se fi'ɣi","trepomesefigi","1"
"mode1248","'trexo","'trexo","trexo","2"
"mode1248","'trexun ta 'salia mu","'trexun ta 'salia mu","trexuntasaliamu","1"
"mode1248","'tria","'tria","tria","1"
"mode1248","'tripa","'tripa","tripa","1"
"mode1248","'tris fo'res","'tris fo'res","trisfores","1"
"mode1248","'triti","'triti","triti","1"
"mode1248","'tritos","'tritos","tritos","1"
"mode1248","'trivo","'trivo","trivo","2"
"mode1248","'trixa","'trixa","trixa","3"
"mode1248","'troo","'troo","troo","1"
"mode1248","'tropos","'tropos","tropos","1"
"mode1248","'tsapa","'tsapa","tsapa","1"
"mode1248","'tsepi","'tsepi","tsepi","1"
"mode1248","'tsoxa","'tsoxa","tsoxa","1"
"mode1248","'tuvlo","'tuvlo","tuvlo","1"
"mode1248","'tzaki","'tzaki","tzaki","1"
"basq1248","'tʰeü ~ 'tʰeiü","'tʰeü","theu","1"
"basq1248","'tʰini","'tʰini","thini","1"
"basq1248","'tʰiti","'tʰiti","thiti","1"
"basq1248","'tʰiti 'moṣko","'tʰiti 'moṣko","thitimosko","1"
"basq1248","'tʰiti ['pʰü̃ta]","'tʰiti 'pʰü̃ta","thitiphuta","1"
"basq1248","'tʸipi","'tʸipi","tyipi","1"
"mode1248","'ula","'ula","ula","1"
"basq1248","'urde","'urde","urde","1"
"basq1248","'urin","'urin","urin","1"
"basq1248","'urtʰe","'urtʰe","urthe","1"
"basq1248","'uṣte 'ükʰen","'uṣte 'ükʰen","usteukhen","1"
"basq1248","'uṣuk","'uṣuk","usuk","1"
"basq1248","'ũc̷i","'ũc̷i","uci","2"
"basq1248","'ũc̷i 'egile","'ũc̷i 'egile","uciegile","1"
"basq1248","'ũdar","'ũdar","udar","1"
"basq1248","'üc̷i","'üc̷i","uci","1"
"basq1248","'üc̷ül","'üc̷ül","ucul","3"
"basq1248","'üc̷̣ü","'üc̷̣ü","ucu","1"
"basq1248","'üda","'üda","uda","1"
"basq1248","'ükʰa","'ükʰa","ukha","1"
"basq1248","'ükʰen","'ükʰen","ukhen","3"
"basq1248","'ükʰüs","'ükʰüs","ukhus","1"
"basq1248","'ülhün","'ülhün","ulhun","2"
"basq1248","'ülʸü","'ülʸü","ulyu","1"
"basq1248","'üra","'üra","ura","1"
"basq1248","'ürhe","'ürhe","urhe","1"
"basq1248","'ürhɛ̃t","'ürhɛ̃t","urhet","1"
"basq1248","'ürin 'eman","'ürin 'eman","urineman","1"
"basq1248","'ürin 'ükʰen","'ürin 'ükʰen","urinukhen","1"
"basq1248","'ürin hun","'ürin hun","urinhun","1"
"basq1248","'ürüt","'ürüt","urut","1"
"basq1248","'üske'r egin","'üske'r egin","uskeregin","1"
"basq1248","'üskü 'bilho","'üskü 'bilho","uskubilho","1"
"basq1248","'üskü ma'tʰela","'üskü ma'tʰela","uskumathela","1"
"basq1248","'üsta","'üsta","usta","1"
"basq1248","'üṣna","'üṣna","usna","1"
"basq1248","'ü̃kʰü","'ü̃kʰü","ukhu","1"
"mode1248","'vafo","'vafo","vafo","1"
"mode1248","'valtos","'valtos","valtos","1"
"mode1248","'vatraxos","'vatraxos","vatraxos","1"
"mode1248","'vazo","'vazo","vazo","1"
"mode1248","'vazo ('ruxa)","'vazo 'ruxa","vazoruxa","1"
"mode1248","'vaθos","'vaθos","vathos","1"
"mode1248","'velo","'velo","velo","1"
"mode1248","'velos","'velos","velos","1"
"mode1248","'vera","'vera","vera","1"
"mode1248","'veveos","'veveos","veveos","1"
"mode1248","'viazome","'viazome","viazome","1"
"mode1248","'vixo","'vixo","vixo","1"
"mode1248","'vlakas","'vlakas","vlakas","1"
"mode1248","'vlapto","'vlapto","vlapto","1"
"mode1248","'vlefaro","'vlefaro","vlefaro","1"
"mode1248","'vlepo","'vlepo","vlepo","1"
"mode1248","'voði","'voði","vodi","1"
"mode1248","'vranxia","'vranxia","vranxia","1"
"mode1248","'vraxos","'vraxos","vraxos","2"
"mode1248","'vrazo","'vrazo","vrazo","1"
"mode1248","'vraði","'vraði","vradi","1"
"mode1248","'vrisko","'vrisko","vrisko","1"
"mode1248","'vromi","'vromi","vromi","1"
"mode1248","'vromikos","'vromikos","vromikos","1"
"mode1248","'vurtsa","'vurtsa","vurtsa","1"
"mode1248","'vutiro","'vutiro","vutiro","1"
"mode1248","'vɣeno","'vɣeno","vgeno","1"
"mode1248","'xadra","'xadra","xadra","1"
"mode1248","'xano","'xano","xano","1"
"mode1248","'xeli","'xeli","xeli","1"
"mode1248","'xeri","'xeri","xeri","2"
"mode1248","'xili","'xili","xili","1"
"mode1248","'xilia","'xilia","xilia","1"
"mode1248","'xina","'xina","xina","1"
"mode1248","'xino","'xino","xino","1"
"mode1248","'xino 'metalo","'xino 'metalo","xinometalo","1"
"mode1248","'xioni","'xioni","xioni","1"
"mode1248","'xira","'xira","xira","1"
"mode1248","'xiros","'xiros","xiros","1"
"mode1248","'xnari","'xnari","xnari","1"
"mode1248","'xoma","'xoma","xoma","1"
"mode1248","'xora","'xora","xora","1"
"mode1248","'xorto","'xorto","xorto","1"
"mode1248","'xovoli","'xovoli","xovoli","1"
"mode1248","'xreos","'xreos","xreos","1"
"mode1248","'xrima","'xrima","xrima","1"
"mode1248","'xroma","'xroma","xroma","1"
"mode1248","'xronos","'xronos","xronos","2"
"mode1248","'xtena","'xtena","xtena","1"
"mode1248","'xtistis","'xtistis","xtistis","1"
"mode1248","'xtizo","'xtizo","xtizo","1"
"mode1248","'zaxari","'zaxari","zaxari","1"
"mode1248","'zilia","'zilia","zilia","1"
"mode1248","'zimi","'zimi","zimi","1"
"mode1248","'zo","'zo","zo","1"
"mode1248","'zoa","'zoa","zoa","2"
"mode1248","'zoni","'zoni","zoni","1"
"mode1248","'zoo","'zoo","zoo","1"
"basq1248","'žakin","'žakin","zakin","1"
"basq1248","'žausi","'žausi","zausi","1"
"basq1248","'žeṣan","'žeṣan","zesan","1"
"basq1248","'žĩko","'žĩko","ziko","1"
"mode1248","'ðakri","'ðakri","dakri","1"
"mode1248","'ðasos","'ðasos","dasos","1"
"mode1248","'ðaxtilo","'ðaxtilo","daxtilo","1"
"mode1248","'ðaxtilo po'ðiu","'ðaxtilo po'ðiu","daxtilopodiu","1"
"mode1248","'ðedro","'ðedro","dedro","1"
"mode1248","'ðefteros","'ðefteros","defteros","1"
"mode1248","'ðeka","'ðeka","deka","1"
"mode1248","'ðemonas","'ðemonas","demonas","1"
"mode1248","'ðeno","'ðeno","deno","1"
"mode1248","'ðerma","'ðerma","derma","2"
"mode1248","'ðiavolos","'ðiavolos","diavolos","1"
"mode1248","'ðikeo","'ðikeo","dikeo","1"
"mode1248","'ðikeos","'ðikeos","dikeos","1"
"mode1248","'ðini","'ðini","dini","1"
"mode1248","'ðino","'ðino","dino","1"
"mode1248","'ðino 'piso","'ðino 'piso","dinopiso","1"
"mode1248","'ðio","'ðio","dio","1"
"mode1248","'ðio fo'res","'ðio fo'res","diofores","1"
"mode1248","'ðipla","'ðipla","dipla","1"
"mode1248","'ðipno","'ðipno","dipno","1"
"mode1248","'ðipsa","'ðipsa","dipsa","1"
"mode1248","'ðisi","'ðisi","disi","1"
"mode1248","'ðiskolos","'ðiskolos","diskolos","1"
"mode1248","'ðixno","'ðixno","dixno","1"
"mode1248","'ðixti","'ðixti","dixti","2"
"mode1248","'ðiðima","'ðiðima","didima","1"
"mode1248","'ðiðimi","'ðiðimi","didimi","1"
"mode1248","'ðodi","'ðodi","dodi","1"
"mode1248","'ðoloma","'ðoloma","doloma","1"
"mode1248","'ðori","'ðori","dori","1"
"mode1248","'ðoðeka","'ðoðeka","dodeka","1"
"mode1248","'ðromos","'ðromos","dromos","2"
"basq1248","'ɛ̃c̷ün","'ɛ̃c̷ün","ecun","1"
"mode1248","'ɣaba","'ɣaba","gaba","1"
"mode1248","'ɣadi","'ɣadi","gadi","1"
"mode1248","'ɣaiðaros","'ɣaiðaros","gaidaros","1"
"mode1248","'ɣala","'ɣala","gala","1"
"mode1248","'ɣamos","'ɣamos","gamos","1"
"mode1248","'ɣata","'ɣata","gata","1"
"mode1248","'ɣatzos","'ɣatzos","gatzos","1"
"mode1248","'ɣefira","'ɣefira","gefira","1"
"mode1248","'ɣefma","'ɣefma","gefma","1"
"mode1248","'ɣefma ['ɣevma]","'ɣefma 'ɣevma","gefmagevma","1"
"mode1248","'ɣenia","'ɣenia","genia","1"
"mode1248","'ɣeros","'ɣeros","geros","2"
"mode1248","'ɣi","'ɣi","gi","2"
"mode1248","'ɣios","'ɣios","gios","1"
"mode1248","'ɣipas","'ɣipas","gipas","1"
"mode1248","'ɣitonas","'ɣitonas","gitonas","1"
"mode1248","'ɣiða","'ɣiða","gida","1"
"mode1248","'ɣlaros","'ɣlaros","glaros","1"
"mode1248","'ɣlifo","'ɣlifo","glifo","2"
"mode1248","'ɣliptis","'ɣliptis","gliptis","1"
"mode1248","'ɣlobos","'ɣlobos","globos","1"
"mode1248","'ɣlosa","'ɣlosa","glosa","2"
"mode1248","'ɣneθo","'ɣneθo","gnetho","1"
"mode1248","'ɣnomi","'ɣnomi","gnomi","1"
"mode1248","'ɣonato","'ɣonato","gonato","1"
"mode1248","'ɣrafo","'ɣrafo","grafo","1"
"mode1248","'ɣriɣoros","'ɣriɣoros","grigoros","1"
"mode1248","'ɣuna","'ɣuna","guna","1"
"mode1248","'ɣðerno","'ɣðerno","gderno","1"
"mode1248","'θalasa","'θalasa","thalasa","1"
"mode1248","'θavo","'θavo","thavo","1"
"mode1248","'θelo","'θelo","thelo","1"
"mode1248","'θesi","'θesi","thesi","1"
"mode1248","'θia","'θia","thia","1"
"mode1248","'θiela","'θiela","thiela","1"
"mode1248","'θios","'θios","thios","1"
"mode1248","'θorakas","'θorakas","thorakas","1"
"mode1248","'θorivos","'θorivos","thorivos","1"
"mode1248","'θraka","'θraka","thraka","1"
"mode1248","('meno) siopi'los","'meno siopi'los","menosiopilos","1"
