,Unnamed: 0,l1,l2,numColexified,numMatchingColexified,n_overlapConcepts,n_overlapConceptPairs,l1_iso2,l2_iso2
2164,2164,chuv1255,hebr1245,16,450569,950,450775,cv,he
2165,2165,chuv1255,mand1415,14,445793,945,446040,cv,zh
2166,2166,yaku1245,kalm1243,42,450561,950,450775,sah,xal
2167,2167,yaku1245,kore1280,11,442045,941,442270,sah,ko
2168,2168,yaku1245,nucl1643,19,451445,951,451725,sah,ja
2169,2169,yaku1245,nucl1305,10,451489,951,451725,sah,kn
2170,2170,yaku1245,mala1464,17,451512,951,451725,sah,ml
2171,2171,yaku1245,nucl1302,11,451504,951,451725,sah,ka
2172,2172,yaku1245,abkh1244,22,432623,931,432915,sah,ab
2173,2173,yaku1245,hebr1245,19,451498,951,451725,sah,he
2174,2174,yaku1245,mand1415,15,446713,946,446985,sah,zh
2175,2175,kalm1243,kore1280,12,441197,940,441330,xal,ko
2176,2176,kalm1243,nucl1643,11,450571,950,450775,xal,ja
2177,2177,kalm1243,nucl1305,11,450633,950,450775,xal,kn
2178,2178,kalm1243,mala1464,13,450646,950,450775,xal,ml
2179,2179,kalm1243,nucl1302,9,450642,950,450775,xal,ka
2180,2180,kalm1243,abkh1244,21,432705,931,432915,xal,ab
2181,2181,kalm1243,hebr1245,11,450624,950,450775,xal,he
2182,2182,kalm1243,mand1415,14,445858,945,446040,xal,zh
2183,2183,kore1280,nucl1643,16,442131,941,442270,ko,ja
2184,2184,kore1280,nucl1305,4,442164,941,442270,ko,kn
2185,2185,kore1280,mala1464,8,442180,941,442270,ko,ml
2186,2186,kore1280,nucl1302,2,442173,941,442270,ko,ka
2187,2187,kore1280,abkh1244,7,423474,921,423660,ko,ab
2188,2188,kore1280,hebr1245,6,442158,941,442270,ko,he
2189,2189,kore1280,mand1415,10,437439,936,437580,ko,zh
2190,2190,nucl1643,nucl1305,11,451563,951,451725,ja,kn
2191,2191,nucl1643,mala1464,11,451572,951,451725,ja,ml
2192,2192,nucl1643,nucl1302,10,451574,951,451725,ja,ka
2193,2193,nucl1643,abkh1244,8,432663,931,432915,ja,ab
2194,2194,nucl1643,hebr1245,10,451552,951,451725,ja,he
2195,2195,nucl1643,mand1415,11,446777,946,446985,ja,zh
2196,2196,nucl1305,mala1464,15,451642,951,451725,kn,ml
2197,2197,nucl1305,nucl1302,4,451624,951,451725,kn,ka
2198,2198,nucl1305,abkh1244,7,432722,931,432915,kn,ab
2199,2199,nucl1305,hebr1245,5,451604,951,451725,kn,he
2200,2200,nucl1305,mand1415,6,446829,946,446985,kn,zh
2201,2201,mala1464,nucl1302,3,451631,951,451725,ml,ka
2202,2202,mala1464,abkh1244,10,432737,931,432915,ml,ab
2203,2203,mala1464,hebr1245,10,451623,951,451725,ml,he
2204,2204,mala1464,mand1415,12,446850,946,446985,ml,zh
2205,2205,nucl1302,abkh1244,7,432732,931,432915,ka,ab
2206,2206,nucl1302,hebr1245,7,451621,951,451725,ka,he
2207,2207,nucl1302,mand1415,5,446840,946,446985,ka,zh
2208,2208,abkh1244,hebr1245,15,432728,931,432915,ab,he
2209,2209,abkh1244,mand1415,14,428978,927,429201,ab,zh
2210,2210,hebr1245,mand1415,9,446826,946,446985,he,zh
