Longitude,Latitude,Time,Precipitation
28.75W,38.75S,Aug 1960,126.0681
26.25W,38.75S,Aug 1960,125.987
23.75W,38.75S,Aug 1960,130.1597
21.25W,38.75S,Aug 1960,131.3143
18.75W,38.75S,Aug 1960,126.3464
16.25W,38.75S,Aug 1960,117.27
13.75W,38.75S,Aug 1960,108.4951
11.25W,38.75S,Aug 1960,98.9852
8.75W,38.75S,Aug 1960,90.08015
6.25W,38.75S,Aug 1960,85.01752
3.75W,38.75S,Aug 1960,82.66461
1.25W,38.75S,Aug 1960,82.37496
1.25E,36.25S,Aug 1960,64.55767
3.75E,36.25S,Aug 1960,61.20333
6.25E,36.25S,Aug 1960,56.92651
8.75E,36.25S,Aug 1960,53.69345
11.25E,36.25S,Aug 1960,53.14392
13.75E,36.25S,Aug 1960,56.13851
16.25E,36.25S,Aug 1960,62.26438
18.75E,36.25S,Aug 1960,68.04185
21.25E,36.25S,Aug 1960,67.70407
23.75E,36.25S,Aug 1960,63.19814
26.25E,36.25S,Aug 1960,59.34032
28.75E,36.25S,Aug 1960,59.53209
31.25E,36.25S,Aug 1960,64.69151
33.75E,36.25S,Aug 1960,73.27958
36.25E,36.25S,Aug 1960,80.25253
38.75E,36.25S,Aug 1960,80.07465
41.25E,36.25S,Aug 1960,79.34046
43.75E,36.25S,Aug 1960,82.27374
46.25E,36.25S,Aug 1960,84.48235
48.75E,36.25S,Aug 1960,85.4502
51.25E,36.25S,Aug 1960,86.33556
53.75E,36.25S,Aug 1960,86.40662
56.25E,36.25S,Aug 1960,83.51077
58.75E,36.25S,Aug 1960,80.28143
61.25E,36.25S,Aug 1960,78.81622
63.75E,36.25S,Aug 1960,76.06786
66.25E,36.25S,Aug 1960,72.19908
68.75E,36.25S,Aug 1960,68.25957
71.25E,36.25S,Aug 1960,66.22469
73.75E,36.25S,Aug 1960,66.10757
76.25E,36.25S,Aug 1960,65.23898
78.75E,36.25S,Aug 1960,61.16482
81.25E,36.25S,Aug 1960,56.39816
83.75E,36.25S,Aug 1960,55.9828
86.25E,36.25S,Aug 1960,56.5425
88.75E,36.25S,Aug 1960,56.02101
91.25E,36.25S,Aug 1960,55.7563
93.75E,36.25S,Aug 1960,55.47123
96.25E,36.25S,Aug 1960,53.73235
98.75E,36.25S,Aug 1960,50.33104
101.25E,36.25S,Aug 1960,48.75665
103.75E,36.25S,Aug 1960,50.60419
106.25E,36.25S,Aug 1960,54.87914
108.75E,36.25S,Aug 1960,59.6976
111.25E,36.25S,Aug 1960,61.80165
113.75E,36.25S,Aug 1960,64.86446
116.25E,36.25S,Aug 1960,68.29927
118.75E,36.25S,Aug 1960,64.70806
121.25E,36.25S,Aug 1960,59.76056
123.75E,36.25S,Aug 1960,55.19761
126.25E,36.25S,Aug 1960,48.60027
128.75E,36.25S,Aug 1960,44.68451
131.25E,36.25S,Aug 1960,45.40627
133.75E,36.25S,Aug 1960,47.33438
136.25E,36.25S,Aug 1960,48.34485
138.75E,36.25S,Aug 1960,51.30357
141.25E,36.25S,Aug 1960,52.7074
143.75E,36.25S,Aug 1960,53.42807
146.25E,36.25S,Aug 1960,56.76604
148.75E,36.25S,Aug 1960,57.05893
151.25E,36.25S,Aug 1960,60.85055
153.75E,36.25S,Aug 1960,79.06277
156.25E,36.25S,Aug 1960,106.9163
158.75E,36.25S,Aug 1960,124.2912
161.25E,36.25S,Aug 1960,123.2206
163.75E,36.25S,Aug 1960,117.1149
166.25E,36.25S,Aug 1960,110.4096
168.75E,36.25S,Aug 1960,102.0911
171.25E,36.25S,Aug 1960,95.89362
173.75E,36.25S,Aug 1960,95.52974
176.25E,36.25S,Aug 1960,95.91131
178.75E,36.25S,Aug 1960,91.71691
178.75W,36.25S,Aug 1960,89.26834
176.25W,36.25S,Aug 1960,90.79106
173.75W,36.25S,Aug 1960,89.65568
171.25W,36.25S,Aug 1960,87.27908
168.75W,36.25S,Aug 1960,89.18307
166.25W,36.25S,Aug 1960,92.26721
163.75W,36.25S,Aug 1960,93.00844
161.25W,36.25S,Aug 1960,91.87463
158.75W,36.25S,Aug 1960,91.76208
156.25W,36.25S,Aug 1960,94.50972
153.75W,36.25S,Aug 1960,103.0735
151.25W,36.25S,Aug 1960,112.4087
148.75W,36.25S,Aug 1960,118.7658
146.25W,36.25S,Aug 1960,128.7024
143.75W,36.25S,Aug 1960,136.7905
141.25W,36.25S,Aug 1960,138.5269
138.75W,36.25S,Aug 1960,138.9734
136.25W,36.25S,Aug 1960,137.52
133.75W,36.25S,Aug 1960,131.8332
131.25W,36.25S,Aug 1960,129.8657
128.75W,36.25S,Aug 1960,135.1362
126.25W,36.25S,Aug 1960,133.2934
123.75W,36.25S,Aug 1960,124.9253
121.25W,36.25S,Aug 1960,126.3681
118.75W,36.25S,Aug 1960,136.4027
116.25W,36.25S,Aug 1960,142.7609
113.75W,36.25S,Aug 1960,145.2246
111.25W,36.25S,Aug 1960,147.1611
108.75W,36.25S,Aug 1960,144.0083
106.25W,36.25S,Aug 1960,135.7979
103.75W,36.25S,Aug 1960,126.1246
101.25W,36.25S,Aug 1960,118.1281
98.75W,36.25S,Aug 1960,113.8103
96.25W,36.25S,Aug 1960,111.5479
93.75W,36.25S,Aug 1960,107.2951
91.25W,36.25S,Aug 1960,100.9482
88.75W,36.25S,Aug 1960,92.95061
86.25W,36.25S,Aug 1960,81.92676
83.75W,36.25S,Aug 1960,71.21609
81.25W,36.25S,Aug 1960,60.64228
78.75W,36.25S,Aug 1960,55.42499
76.25W,36.25S,Aug 1960,73.02844
73.75W,36.25S,Aug 1960,92.76134
71.25W,36.25S,Aug 1960,72.11165
68.75W,36.25S,Aug 1960,35.30276
66.25W,36.25S,Aug 1960,22.70588
63.75W,36.25S,Aug 1960,26.35188
61.25W,36.25S,Aug 1960,36.04958
58.75W,36.25S,Aug 1960,51.33946
56.25W,36.25S,Aug 1960,66.80024
53.75W,36.25S,Aug 1960,81.00108
51.25W,36.25S,Aug 1960,98.72026
48.75W,36.25S,Aug 1960,116.4137
46.25W,36.25S,Aug 1960,131.3553
43.75W,36.25S,Aug 1960,145.082
41.25W,36.25S,Aug 1960,154.7535
38.75W,36.25S,Aug 1960,163.8705
36.25W,36.25S,Aug 1960,165.6699
33.75W,36.25S,Aug 1960,155.572
31.25W,36.25S,Aug 1960,144.5076
28.75W,36.25S,Aug 1960,137.7588
26.25W,36.25S,Aug 1960,137.9292
23.75W,36.25S,Aug 1960,140.9678
21.25W,36.25S,Aug 1960,140.6115
18.75W,36.25S,Aug 1960,132.9838
16.25W,36.25S,Aug 1960,116.2438
13.75W,36.25S,Aug 1960,99.88663
11.25W,36.25S,Aug 1960,89.68473
8.75W,36.25S,Aug 1960,82.78754
6.25W,36.25S,Aug 1960,77.24807
3.75W,36.25S,Aug 1960,72.04093
1.25W,36.25S,Aug 1960,68.98557
1.25E,33.75S,Aug 1960,43.91227
3.75E,33.75S,Aug 1960,43.77365
6.25E,33.75S,Aug 1960,40.06771
8.75E,33.75S,Aug 1960,34.0683
11.25E,33.75S,Aug 1960,32.6317
13.75E,33.75S,Aug 1960,35.89622
16.25E,33.75S,Aug 1960,40.22784
18.75E,33.75S,Aug 1960,41.58158
21.25E,33.75S,Aug 1960,38.01417
23.75E,33.75S,Aug 1960,36.15937
26.25E,33.75S,Aug 1960,38.02575
28.75E,33.75S,Aug 1960,42.30615
31.25E,33.75S,Aug 1960,49.58797
33.75E,33.75S,Aug 1960,57.17139
36.25E,33.75S,Aug 1960,60.30305
38.75E,33.75S,Aug 1960,57.98218
41.25E,33.75S,Aug 1960,56.01132
43.75E,33.75S,Aug 1960,57.11711
46.25E,33.75S,Aug 1960,59.23258
48.75E,33.75S,Aug 1960,61.65739
51.25E,33.75S,Aug 1960,65.90089
53.75E,33.75S,Aug 1960,68.42078
56.25E,33.75S,Aug 1960,65.11123
58.75E,33.75S,Aug 1960,61.39012
61.25E,33.75S,Aug 1960,60.70169
63.75E,33.75S,Aug 1960,57.91761
66.25E,33.75S,Aug 1960,52.63732
68.75E,33.75S,Aug 1960,50.58764
71.25E,33.75S,Aug 1960,51.02147
73.75E,33.75S,Aug 1960,51.35677
76.25E,33.75S,Aug 1960,50.89173
78.75E,33.75S,Aug 1960,47.72404
81.25E,33.75S,Aug 1960,44.97137
83.75E,33.75S,Aug 1960,46.43224
86.25E,33.75S,Aug 1960,46.82181
88.75E,33.75S,Aug 1960,44.46984
91.25E,33.75S,Aug 1960,45.36864
93.75E,33.75S,Aug 1960,46.61242
96.25E,33.75S,Aug 1960,43.73951
98.75E,33.75S,Aug 1960,40.21529
101.25E,33.75S,Aug 1960,38.34943
103.75E,33.75S,Aug 1960,39.21359
106.25E,33.75S,Aug 1960,43.59947
108.75E,33.75S,Aug 1960,48.55523
111.25E,33.75S,Aug 1960,50.86971
113.75E,33.75S,Aug 1960,60.19913
116.25E,33.75S,Aug 1960,70.43108
118.75E,33.75S,Aug 1960,62.00793
121.25E,33.75S,Aug 1960,50.15728
123.75E,33.75S,Aug 1960,43.10461
126.25E,33.75S,Aug 1960,34.71175
128.75E,33.75S,Aug 1960,30.62325
131.25E,33.75S,Aug 1960,31.76159
133.75E,33.75S,Aug 1960,34.69532
136.25E,33.75S,Aug 1960,36.26995
138.75E,33.75S,Aug 1960,35.15982
141.25E,33.75S,Aug 1960,31.22791
143.75E,33.75S,Aug 1960,30.97491
146.25E,33.75S,Aug 1960,37.91413
148.75E,33.75S,Aug 1960,45.53969
151.25E,33.75S,Aug 1960,52.85846
153.75E,33.75S,Aug 1960,68.70778
156.25E,33.75S,Aug 1960,98.40582
158.75E,33.75S,Aug 1960,121.6864
161.25E,33.75S,Aug 1960,121.2802
163.75E,33.75S,Aug 1960,113.4568
166.25E,33.75S,Aug 1960,107.1422
168.75E,33.75S,Aug 1960,100.4161
171.25E,33.75S,Aug 1960,95.85538
173.75E,33.75S,Aug 1960,95.54427
176.25E,33.75S,Aug 1960,97.81023
178.75E,33.75S,Aug 1960,97.80241
178.75W,33.75S,Aug 1960,99.72234
176.25W,33.75S,Aug 1960,103.6481
173.75W,33.75S,Aug 1960,103.2344
171.25W,33.75S,Aug 1960,102.5516
168.75W,33.75S,Aug 1960,105.3114
166.25W,33.75S,Aug 1960,107.3407
163.75W,33.75S,Aug 1960,105.9761
161.25W,33.75S,Aug 1960,102.5777
158.75W,33.75S,Aug 1960,105.0763
156.25W,33.75S,Aug 1960,113.7219
153.75W,33.75S,Aug 1960,125.2922
151.25W,33.75S,Aug 1960,138.0768
148.75W,33.75S,Aug 1960,145.5399
146.25W,33.75S,Aug 1960,152.5806
143.75W,33.75S,Aug 1960,162.7847
141.25W,33.75S,Aug 1960,165.0842
138.75W,33.75S,Aug 1960,158.4554
136.25W,33.75S,Aug 1960,153.9308
133.75W,33.75S,Aug 1960,147.0039
131.25W,33.75S,Aug 1960,137.7432
128.75W,33.75S,Aug 1960,137.0768
126.25W,33.75S,Aug 1960,137.692
123.75W,33.75S,Aug 1960,134.0797
121.25W,33.75S,Aug 1960,134.3118
118.75W,33.75S,Aug 1960,142.1609
116.25W,33.75S,Aug 1960,151.1428
113.75W,33.75S,Aug 1960,153.4016
111.25W,33.75S,Aug 1960,149.7665
108.75W,33.75S,Aug 1960,145.0795
106.25W,33.75S,Aug 1960,139.7533
103.75W,33.75S,Aug 1960,131.1265
101.25W,33.75S,Aug 1960,121.8275
98.75W,33.75S,Aug 1960,114.83
96.25W,33.75S,Aug 1960,108.9
93.75W,33.75S,Aug 1960,101.0478
91.25W,33.75S,Aug 1960,90.56206
88.75W,33.75S,Aug 1960,79.09839
86.25W,33.75S,Aug 1960,66.90985
83.75W,33.75S,Aug 1960,55.86443
81.25W,33.75S,Aug 1960,46.79353
78.75W,33.75S,Aug 1960,42.14725
76.25W,33.75S,Aug 1960,48.91462
73.75W,33.75S,Aug 1960,56.95747
71.25W,33.75S,Aug 1960,44.96415
68.75W,33.75S,Aug 1960,23.46958
66.25W,33.75S,Aug 1960,15.7023
63.75W,33.75S,Aug 1960,20.49214
61.25W,33.75S,Aug 1960,32.87246
58.75W,33.75S,Aug 1960,52.89339
56.25W,33.75S,Aug 1960,74.34137
53.75W,33.75S,Aug 1960,89.67257
51.25W,33.75S,Aug 1960,102.0803
48.75W,33.75S,Aug 1960,117.6557
46.25W,33.75S,Aug 1960,134.3758
43.75W,33.75S,Aug 1960,147.4262
41.25W,33.75S,Aug 1960,155.0513
38.75W,33.75S,Aug 1960,161.7778
36.25W,33.75S,Aug 1960,161.5312
33.75W,33.75S,Aug 1960,151.9373
31.25W,33.75S,Aug 1960,144.4981
28.75W,33.75S,Aug 1960,140.207
26.25W,33.75S,Aug 1960,137.9368
23.75W,33.75S,Aug 1960,135.6101
21.25W,33.75S,Aug 1960,131.0471
18.75W,33.75S,Aug 1960,122.5196
16.25W,33.75S,Aug 1960,106.0403
13.75W,33.75S,Aug 1960,88.95557
11.25W,33.75S,Aug 1960,78.83679
8.75W,33.75S,Aug 1960,71.72988
6.25W,33.75S,Aug 1960,63.89422
3.75W,33.75S,Aug 1960,57.1457
1.25W,33.75S,Aug 1960,53.85807
1.25E,31.25S,Aug 1960,25.65899
3.75E,31.25S,Aug 1960,25.93108
6.25E,31.25S,Aug 1960,23.1257
8.75E,31.25S,Aug 1960,18.56709
11.25E,31.25S,Aug 1960,18.2666
13.75E,31.25S,Aug 1960,20.73763
16.25E,31.25S,Aug 1960,22.60114
18.75E,31.25S,Aug 1960,22.01462
21.25E,31.25S,Aug 1960,18.05131
23.75E,31.25S,Aug 1960,17.4401
26.25E,31.25S,Aug 1960,21.72113
28.75E,31.25S,Aug 1960,28.48043
31.25E,31.25S,Aug 1960,36.74505
33.75E,31.25S,Aug 1960,41.92789
36.25E,31.25S,Aug 1960,43.3748
38.75E,31.25S,Aug 1960,43.50877
41.25E,31.25S,Aug 1960,43.79351
43.75E,31.25S,Aug 1960,45.35966
46.25E,31.25S,Aug 1960,47.59787
48.75E,31.25S,Aug 1960,51.4797
51.25E,31.25S,Aug 1960,55.84512
53.75E,31.25S,Aug 1960,54.27969
56.25E,31.25S,Aug 1960,48.75868
58.75E,31.25S,Aug 1960,46.24077
61.25E,31.25S,Aug 1960,45.93473
63.75E,31.25S,Aug 1960,43.35093
66.25E,31.25S,Aug 1960,39.84208
68.75E,31.25S,Aug 1960,38.87438
71.25E,31.25S,Aug 1960,38.84397
73.75E,31.25S,Aug 1960,40.45713
76.25E,31.25S,Aug 1960,41.53423
78.75E,31.25S,Aug 1960,38.49441
81.25E,31.25S,Aug 1960,36.05017
83.75E,31.25S,Aug 1960,36.58213
86.25E,31.25S,Aug 1960,35.46972
88.75E,31.25S,Aug 1960,32.99075
91.25E,31.25S,Aug 1960,34.89593
93.75E,31.25S,Aug 1960,37.39771
96.25E,31.25S,Aug 1960,35.5039
98.75E,31.25S,Aug 1960,32.46636
101.25E,31.25S,Aug 1960,29.86896
103.75E,31.25S,Aug 1960,29.42592
106.25E,31.25S,Aug 1960,32.62096
108.75E,31.25S,Aug 1960,36.57154
111.25E,31.25S,Aug 1960,40.48343
113.75E,31.25S,Aug 1960,51.7526
116.25E,31.25S,Aug 1960,59.41561
118.75E,31.25S,Aug 1960,47.5512
121.25E,31.25S,Aug 1960,34.03405
123.75E,31.25S,Aug 1960,27.93322
126.25E,31.25S,Aug 1960,22.83779
128.75E,31.25S,Aug 1960,20.43702
131.25E,31.25S,Aug 1960,21.04291
133.75E,31.25S,Aug 1960,22.62874
136.25E,31.25S,Aug 1960,22.27933
138.75E,31.25S,Aug 1960,19.84636
141.25E,31.25S,Aug 1960,17.3279
143.75E,31.25S,Aug 1960,18.24024
146.25E,31.25S,Aug 1960,24.69987
148.75E,31.25S,Aug 1960,34.0668
151.25E,31.25S,Aug 1960,42.40714
153.75E,31.25S,Aug 1960,56.01603
156.25E,31.25S,Aug 1960,82.03631
158.75E,31.25S,Aug 1960,104.2677
161.25E,31.25S,Aug 1960,106.6777
163.75E,31.25S,Aug 1960,98.70168
166.25E,31.25S,Aug 1960,90.45572
168.75E,31.25S,Aug 1960,86.23602
171.25E,31.25S,Aug 1960,88.98355
173.75E,31.25S,Aug 1960,94.81683
176.25E,31.25S,Aug 1960,100.7191
178.75E,31.25S,Aug 1960,104.9162
178.75W,31.25S,Aug 1960,108.3449
176.25W,31.25S,Aug 1960,111.987
173.75W,31.25S,Aug 1960,116.7442
171.25W,31.25S,Aug 1960,122.291
168.75W,31.25S,Aug 1960,124.8195
166.25W,31.25S,Aug 1960,124.0921
163.75W,31.25S,Aug 1960,119.0106
161.25W,31.25S,Aug 1960,113.1378
158.75W,31.25S,Aug 1960,118.5863
156.25W,31.25S,Aug 1960,131.0212
153.75W,31.25S,Aug 1960,143.0374
151.25W,31.25S,Aug 1960,158.8742
148.75W,31.25S,Aug 1960,167.8599
146.25W,31.25S,Aug 1960,166.4831
143.75W,31.25S,Aug 1960,175.0227
141.25W,31.25S,Aug 1960,187.1267
138.75W,31.25S,Aug 1960,184.1479
136.25W,31.25S,Aug 1960,176.8136
133.75W,31.25S,Aug 1960,163.9514
131.25W,31.25S,Aug 1960,145.9673
128.75W,31.25S,Aug 1960,137.6942
126.25W,31.25S,Aug 1960,136.0692
123.75W,31.25S,Aug 1960,135.9472
121.25W,31.25S,Aug 1960,136.0044
118.75W,31.25S,Aug 1960,139.7896
116.25W,31.25S,Aug 1960,147.0883
113.75W,31.25S,Aug 1960,146.5944
111.25W,31.25S,Aug 1960,137.1357
108.75W,31.25S,Aug 1960,129.1829
106.25W,31.25S,Aug 1960,126.23
103.75W,31.25S,Aug 1960,120.8571
101.25W,31.25S,Aug 1960,110.8018
98.75W,31.25S,Aug 1960,100.7944
96.25W,31.25S,Aug 1960,90.18709
93.75W,31.25S,Aug 1960,77.83003
91.25W,31.25S,Aug 1960,67.55212
88.75W,31.25S,Aug 1960,58.31199
86.25W,31.25S,Aug 1960,49.01814
83.75W,31.25S,Aug 1960,42.89611
81.25W,31.25S,Aug 1960,36.75027
78.75W,31.25S,Aug 1960,29.03304
76.25W,31.25S,Aug 1960,26.59037
73.75W,31.25S,Aug 1960,27.95628
71.25W,31.25S,Aug 1960,22.24718
68.75W,31.25S,Aug 1960,11.85642
66.25W,31.25S,Aug 1960,8.475033
63.75W,31.25S,Aug 1960,14.52762
61.25W,31.25S,Aug 1960,29.08948
58.75W,31.25S,Aug 1960,51.86855
56.25W,31.25S,Aug 1960,78.13029
53.75W,31.25S,Aug 1960,97.55342
51.25W,31.25S,Aug 1960,105.5146
48.75W,31.25S,Aug 1960,111.5316
46.25W,31.25S,Aug 1960,123.6527
43.75W,31.25S,Aug 1960,134.567
41.25W,31.25S,Aug 1960,137.9684
38.75W,31.25S,Aug 1960,138.8807
36.25W,31.25S,Aug 1960,136.5152
33.75W,31.25S,Aug 1960,131.7544
31.25W,31.25S,Aug 1960,129.4953
28.75W,31.25S,Aug 1960,126.9596
26.25W,31.25S,Aug 1960,121.9526
23.75W,31.25S,Aug 1960,114.7956
21.25W,31.25S,Aug 1960,105.6009
18.75W,31.25S,Aug 1960,96.07746
16.25W,31.25S,Aug 1960,86.48145
13.75W,31.25S,Aug 1960,76.39711
11.25W,31.25S,Aug 1960,66.42357
8.75W,31.25S,Aug 1960,55.49806
6.25W,31.25S,Aug 1960,46.84457
3.75W,31.25S,Aug 1960,43.33866
1.25W,31.25S,Aug 1960,42.11142
1.25E,28.75S,Aug 1960,14.10427
3.75E,28.75S,Aug 1960,13.6059
6.25E,28.75S,Aug 1960,12.59355
8.75E,28.75S,Aug 1960,10.95292
11.25E,28.75S,Aug 1960,10.35959
13.75E,28.75S,Aug 1960,10.4746
16.25E,28.75S,Aug 1960,10.00564
18.75E,28.75S,Aug 1960,8.963198
21.25E,28.75S,Aug 1960,7.148757
23.75E,28.75S,Aug 1960,8.125638
26.25E,28.75S,Aug 1960,12.6469
28.75E,28.75S,Aug 1960,19.12931
31.25E,28.75S,Aug 1960,26.07173
33.75E,28.75S,Aug 1960,29.90851
36.25E,28.75S,Aug 1960,32.84752
38.75E,28.75S,Aug 1960,35.85684
41.25E,28.75S,Aug 1960,37.81274
43.75E,28.75S,Aug 1960,42.65453
46.25E,28.75S,Aug 1960,46.76865
48.75E,28.75S,Aug 1960,46.6212
51.25E,28.75S,Aug 1960,45.47358
53.75E,28.75S,Aug 1960,42.22165
56.25E,28.75S,Aug 1960,38.36605
58.75E,28.75S,Aug 1960,36.47521
61.25E,28.75S,Aug 1960,35.36983
63.75E,28.75S,Aug 1960,33.39419
66.25E,28.75S,Aug 1960,30.56315
68.75E,28.75S,Aug 1960,28.66006
71.25E,28.75S,Aug 1960,29.12696
73.75E,28.75S,Aug 1960,31.6097
76.25E,28.75S,Aug 1960,32.55441
78.75E,28.75S,Aug 1960,30.51222
81.25E,28.75S,Aug 1960,28.40333
83.75E,28.75S,Aug 1960,27.6439
86.25E,28.75S,Aug 1960,26.76878
88.75E,28.75S,Aug 1960,26.38227
91.25E,28.75S,Aug 1960,29.06664
93.75E,28.75S,Aug 1960,31.74236
96.25E,28.75S,Aug 1960,29.74327
98.75E,28.75S,Aug 1960,25.84277
101.25E,28.75S,Aug 1960,23.61419
103.75E,28.75S,Aug 1960,24.28793
106.25E,28.75S,Aug 1960,27.06092
108.75E,28.75S,Aug 1960,28.91174
111.25E,28.75S,Aug 1960,32.90058
113.75E,28.75S,Aug 1960,40.6076
116.25E,28.75S,Aug 1960,39.75784
118.75E,28.75S,Aug 1960,28.07928
121.25E,28.75S,Aug 1960,19.39105
123.75E,28.75S,Aug 1960,16.57912
126.25E,28.75S,Aug 1960,14.91801
128.75E,28.75S,Aug 1960,13.38375
131.25E,28.75S,Aug 1960,12.40846
133.75E,28.75S,Aug 1960,11.99267
136.25E,28.75S,Aug 1960,11.10784
138.75E,28.75S,Aug 1960,10.21019
141.25E,28.75S,Aug 1960,10.71345
143.75E,28.75S,Aug 1960,13.31781
146.25E,28.75S,Aug 1960,18.60883
148.75E,28.75S,Aug 1960,26.11148
151.25E,28.75S,Aug 1960,34.49712
153.75E,28.75S,Aug 1960,48.5051
156.25E,28.75S,Aug 1960,69.12932
158.75E,28.75S,Aug 1960,83.91413
161.25E,28.75S,Aug 1960,86.50896
163.75E,28.75S,Aug 1960,81.21299
166.25E,28.75S,Aug 1960,74.09919
168.75E,28.75S,Aug 1960,73.03853
171.25E,28.75S,Aug 1960,79.80833
173.75E,28.75S,Aug 1960,89.15099
176.25E,28.75S,Aug 1960,98.72633
178.75E,28.75S,Aug 1960,107.2767
178.75W,28.75S,Aug 1960,111.7921
176.25W,28.75S,Aug 1960,114.42
173.75W,28.75S,Aug 1960,125.6734
171.25W,28.75S,Aug 1960,138.5772
168.75W,28.75S,Aug 1960,137.9767
166.25W,28.75S,Aug 1960,130.9775
163.75W,28.75S,Aug 1960,128.05
161.25W,28.75S,Aug 1960,132.2795
158.75W,28.75S,Aug 1960,140.63
156.25W,28.75S,Aug 1960,148.4897
153.75W,28.75S,Aug 1960,156.5706
151.25W,28.75S,Aug 1960,166.7499
148.75W,28.75S,Aug 1960,171.1091
146.25W,28.75S,Aug 1960,167.66
143.75W,28.75S,Aug 1960,175.8547
141.25W,28.75S,Aug 1960,190.2766
138.75W,28.75S,Aug 1960,190.8008
136.25W,28.75S,Aug 1960,182.7285
133.75W,28.75S,Aug 1960,166.6765
131.25W,28.75S,Aug 1960,147.1545
128.75W,28.75S,Aug 1960,133.8257
126.25W,28.75S,Aug 1960,124.9254
123.75W,28.75S,Aug 1960,120.3108
121.25W,28.75S,Aug 1960,118.4529
118.75W,28.75S,Aug 1960,120.4167
116.25W,28.75S,Aug 1960,122.7763
113.75W,28.75S,Aug 1960,116.5507
111.25W,28.75S,Aug 1960,104.1991
108.75W,28.75S,Aug 1960,94.03955
106.25W,28.75S,Aug 1960,89.30892
103.75W,28.75S,Aug 1960,86.14045
101.25W,28.75S,Aug 1960,80.11446
98.75W,28.75S,Aug 1960,71.36864
96.25W,28.75S,Aug 1960,60.85756
93.75W,28.75S,Aug 1960,51.37051
91.25W,28.75S,Aug 1960,44.2327
88.75W,28.75S,Aug 1960,37.13285
86.25W,28.75S,Aug 1960,32.05107
83.75W,28.75S,Aug 1960,30.37897
81.25W,28.75S,Aug 1960,25.78251
78.75W,28.75S,Aug 1960,17.30438
76.25W,28.75S,Aug 1960,13.27198
73.75W,28.75S,Aug 1960,13.42662
71.25W,28.75S,Aug 1960,10.52618
68.75W,28.75S,Aug 1960,6.320655
66.25W,28.75S,Aug 1960,5.976765
63.75W,28.75S,Aug 1960,11.67408
61.25W,28.75S,Aug 1960,25.89294
58.75W,28.75S,Aug 1960,49.75288
56.25W,28.75S,Aug 1960,79.50009
53.75W,28.75S,Aug 1960,101.6637
51.25W,28.75S,Aug 1960,104.7436
48.75W,28.75S,Aug 1960,98.1273
46.25W,28.75S,Aug 1960,100.1282
43.75W,28.75S,Aug 1960,107.3322
41.25W,28.75S,Aug 1960,109.026
38.75W,28.75S,Aug 1960,109.5675
36.25W,28.75S,Aug 1960,110.3334
33.75W,28.75S,Aug 1960,110.0669
31.25W,28.75S,Aug 1960,108.7121
28.75W,28.75S,Aug 1960,103.1763
26.25W,28.75S,Aug 1960,93.86664
23.75W,28.75S,Aug 1960,84.99256
21.25W,28.75S,Aug 1960,76.12094
18.75W,28.75S,Aug 1960,66.98602
16.25W,28.75S,Aug 1960,61.24897
13.75W,28.75S,Aug 1960,56.42114
11.25W,28.75S,Aug 1960,47.41533
8.75W,28.75S,Aug 1960,36.14371
6.25W,28.75S,Aug 1960,29.75277
3.75W,28.75S,Aug 1960,28.81312
1.25W,28.75S,Aug 1960,28.55515
1.25E,26.25S,Aug 1960,9.761375
3.75E,26.25S,Aug 1960,10.02911
6.25E,26.25S,Aug 1960,10.76752
8.75E,26.25S,Aug 1960,10.24262
11.25E,26.25S,Aug 1960,7.803461
13.75E,26.25S,Aug 1960,5.07647
16.25E,26.25S,Aug 1960,3.314733
18.75E,26.25S,Aug 1960,2.857902
21.25E,26.25S,Aug 1960,3.106239
23.75E,26.25S,Aug 1960,4.411017
26.25E,26.25S,Aug 1960,7.020793
28.75E,26.25S,Aug 1960,11.07013
31.25E,26.25S,Aug 1960,16.45748
33.75E,26.25S,Aug 1960,21.34106
36.25E,26.25S,Aug 1960,24.64627
38.75E,26.25S,Aug 1960,25.88302
41.25E,26.25S,Aug 1960,28.03114
43.75E,26.25S,Aug 1960,37.95792
46.25E,26.25S,Aug 1960,49.36866
48.75E,26.25S,Aug 1960,48.35166
51.25E,26.25S,Aug 1960,39.93955
53.75E,26.25S,Aug 1960,35.1508
56.25E,26.25S,Aug 1960,33.24037
58.75E,26.25S,Aug 1960,31.29123
61.25E,26.25S,Aug 1960,29.22159
63.75E,26.25S,Aug 1960,26.66613
66.25E,26.25S,Aug 1960,23.88082
68.75E,26.25S,Aug 1960,22.55543
71.25E,26.25S,Aug 1960,23.49107
73.75E,26.25S,Aug 1960,25.17709
76.25E,26.25S,Aug 1960,25.93929
78.75E,26.25S,Aug 1960,25.91353
81.25E,26.25S,Aug 1960,25.68989
83.75E,26.25S,Aug 1960,25.93342
86.25E,26.25S,Aug 1960,26.42957
88.75E,26.25S,Aug 1960,27.15582
91.25E,26.25S,Aug 1960,29.30611
93.75E,26.25S,Aug 1960,30.37635
96.25E,26.25S,Aug 1960,26.76277
98.75E,26.25S,Aug 1960,22.36375
101.25E,26.25S,Aug 1960,21.58836
103.75E,26.25S,Aug 1960,23.97652
106.25E,26.25S,Aug 1960,26.20667
108.75E,26.25S,Aug 1960,24.85438
111.25E,26.25S,Aug 1960,24.38108
113.75E,26.25S,Aug 1960,25.82748
116.25E,26.25S,Aug 1960,21.8423
118.75E,26.25S,Aug 1960,15.01192
