language,word,meaning,corpus,size,genre,word.count,freq.type,states,mean.roc,sd.roc,fpm,lfpm,clfpm,c.rate,word.type
French,Adj.,YELLOW,"Frantext, http://www.atilf.fr/frantext.htm",31390000,written,61.33,NA,18,2.12,0.03,1.95380694488691,0.66977974878403,-1.57275887273215,-0.94969231870229,swadesh.word
Czech,Adj.,ALL,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,2874.01,NA,15,2.02,0.03,28.7401,3.35829336011595,1.11575473859977,-1.04969231870229,swadesh.word
Czech,Conj.,AND,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,32433.99,NA,25,3.39,0.03,324.3399,5.78179203997275,3.53925341845657,0.32030768129771,swadesh.word
Czech,Noun,ANIMAL,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,161.53,NA,23,3.4,0.03,1.6153,0.479520697937575,-1.7630179235786,0.33030768129771,swadesh.word
Czech,Noun,ASHES,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,22.78,NA,21,2.65,0.03,0.2278,-1.47928722796906,-3.72182584948523,-0.41969231870229,swadesh.word
Czech,Prep.,AT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,2005.31,NA,28,5.69,0.04,20.0531,2.99838375526748,0.755845133751304,2.62030768129771,swadesh.word
Czech,Noun,BACK,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,127.49,NA,26,4.29,0.03,1.2749,0.242867744161939,-1.99967087735424,1.22030768129771,swadesh.word
Czech,Adj.,BAD,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,282.2,NA,40,6.87,0.04,2.822,1.03744585343062,-1.20509276808556,3.80030768129771,swadesh.word
Czech,Noun,BARK (OF A TREE),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,32.94,NA,27,3.79,0.03,0.3294,-1.1104824612386,-3.35302108275478,0.72030768129771,swadesh.word
Czech,Conj.,BECAUSE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,989.18,NA,39,7.11,0.04,9.8918,2.29170613109651,0.0491675095803283,4.04030768129771,swadesh.word
Czech,Noun,BELLY,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,49.27,NA,28,4.39,0.03,0.4927,-0.707854809432219,-2.9503934309484,1.32030768129771,swadesh.word
Czech,Adj.,BIG,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,1852.89,NA,24,3.41,0.03,18.5289,2.91933167534039,0.676793053824207,0.34030768129771,swadesh.word
Czech,Noun,BIRD,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,90.22,NA,15,2.15,0.03,0.9022,-0.102919054007842,-2.34545767552402,-0.91969231870229,swadesh.word
Czech,Verb,TO BITE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,8.43,NA,26,4.67,0.04,0.0843,-2.47337341397433,-4.71591203549051,1.60030768129771,swadesh.word
Czech,Adj.,BLACK,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,17.19,NA,15,1.91,0.03,0.1719,-1.76084236659333,-4.00338098810951,-1.15969231870229,swadesh.word
Czech,Noun,BLOOD,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,157.49,NA,15,2.19,0.04,1.5749,0.454191778198398,-1.78834684331778,-0.87969231870229,swadesh.word
Czech,Verb,TO BLOW (WIND),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,9.35,NA,24,4.31,0.04,0.0935,-2.3697938426875,-4.61233246420367,1.24030768129771,swadesh.word
Czech,Noun,BONE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,74.06,NA,13,1.34,0.03,0.7406,-0.300294610502625,-2.5428332320188,-1.72969231870229,swadesh.word
Czech,Verb,TO BREATHE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,37.48,NA,18,2.48,0.04,0.3748,-0.98136272861787,-3.22390135013405,-0.58969231870229,swadesh.word
Czech,Verb,TO BURN (INTRANSITIVE),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,33.45,NA,20,2.94,0.03,0.3345,-1.09511839941385,-3.33765702093003,-0.12969231870229,swadesh.word
Czech,Noun,CHILD (YOUNG),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,915.76,NA,36,6.31,0.03,9.1576,2.21458413562213,-0.0279544858940488,3.24030768129771,swadesh.word
Czech,Noun,CLOUD,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,35.05,NA,24,3.25,0.03,0.3505,-1.04839457250749,-3.29093319402367,0.18030768129771,swadesh.word
Czech,Adj.,COLD (WEATHER),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,70.21,NA,22,3.58,0.03,0.7021,-0.353679434958934,-2.59621805647511,0.51030768129771,swadesh.word
Czech,Verb,TO COME,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,780.61,NA,14,1.9,0.04,7.8061,2.05490547933484,-0.187633142181343,-1.16969231870229,swadesh.word
Czech,Verb,TO COUNT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,157.18,NA,27,4.07,0.03,1.5718,0.452221459449938,-1.79031716206624,1.00030768129771,swadesh.word
Czech,Verb,TO CUT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,9.32,NA,23,3.36,0.03,0.0932,-2.37300755729059,-4.61554617880677,0.29030768129771,swadesh.word
Czech,Noun,DAY (NOT NIGHT),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,1155.95,NA,10,1.04,0.03,11.5595,2.44750760971366,0.204968988197477,-2.02969231870229,swadesh.word
Czech,Verb,TO DIE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,42.11,NA,8,0.82,0.04,0.4211,-0.864884943814255,-3.10742356533043,-2.24969231870229,swadesh.word
Czech,Verb,TO DIG,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,18.06,NA,27,3.86,0.03,0.1806,-1.71147063799925,-3.95400925951543,0.79030768129771,swadesh.word
Czech,Adj.,DIRTY,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,40.86,NA,46,9.27,0.04,0.4086,-0.895018596598615,-3.13755721811479,6.20030768129771,swadesh.word
Czech,Noun,DOG,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,173.28,NA,15,1.79,0.03,1.7328,0.549738597264589,-1.69280002425159,-1.27969231870229,swadesh.word
Czech,Verb,TO DRINK,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,85.15,NA,12,1.49,0.03,0.8515,-0.160755778879394,-2.40329440039557,-1.57969231870229,swadesh.word
Czech,Adj.,DRY (SUBSTANCE),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,71.19,NA,13,1.83,0.04,0.7119,-0.339817826872309,-2.58235644838849,-1.23969231870229,swadesh.word
Czech,Adj.,DULL (KNIFE),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,12.81,NA,34,6.79,0.04,0.1281,-2.05494407007945,-4.29748269159563,3.72030768129771,swadesh.word
Czech,Noun,DUST,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,58.43,NA,26,3.63,0.03,0.5843,-0.537340729421746,-2.77987935093792,0.56030768129771,swadesh.word
Czech,Noun,EAR,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,104.66,NA,6,0.88,0.05,1.0466,0.0455468149559704,-2.19699180656021,-2.18969231870229,swadesh.word
Czech,Noun,EARTH (SOIL),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,922.61,NA,23,3.52,0.03,9.2261,2.22203642401034,-0.0205021975058415,0.45030768129771,swadesh.word
Czech,Verb,TO EAT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,86.8,NA,15,1.77,0.03,0.868,-0.141563564321787,-2.38410218583796,-1.29969231870229,swadesh.word
Czech,Noun,EGG,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,64.35,NA,13,1.57,0.04,0.6435,-0.440833251945956,-2.68337187346213,-1.49969231870229,swadesh.word
Czech,Noun,EYE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,671.09,NA,8,0.93,0.04,6.7109,1.90373307015613,-0.338805551360051,-2.13969231870229,swadesh.word
Czech,Verb,TO FALL (DROP),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,63.01,NA,23,2.97,0.03,0.6301,-0.461876742034127,-2.70441536355031,-0.09969231870229,swadesh.word
Czech,Adj.,FAR,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,40.68,NA,19,3.14,0.04,0.4068,-0.899433614807732,-3.14197223632391,0.0703076812977099,swadesh.word
Czech,Noun,FAT (SUBSTANCE),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,47.62,NA,31,4.89,0.03,0.4762,-0.741917344929375,-2.98445596644555,1.82030768129771,swadesh.word
Czech,Verb,TO FEAR,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,161.16,NA,25,4.06,0.03,1.6116,0.477227474335055,-1.76531114718112,0.990307681297709,swadesh.word
Czech,Noun,FEATHER (LARGE),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,33.32,NA,15,2.35,0.04,0.3332,-1.09901236868945,-3.34155099020563,-0.71969231870229,swadesh.word
Czech,Adj.,FEW,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,525.73,NA,31,4.45,0.03,5.2573,1.65961758697718,-0.582921034538994,1.38030768129771,swadesh.word
Czech,Verb,TO FIGHT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,88.89,NA,29,4.21,0.03,0.8889,-0.117770535734508,-2.36030915725069,1.14030768129771,swadesh.word
Czech,Noun,FIRE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,102.46,NA,15,1.75,0.03,1.0246,0.0243022925229648,-2.21823632899321,-1.31969231870229,swadesh.word
Czech,Noun,FISH,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,92.02,NA,11,1.45,0.04,0.9202,-0.0831642412607688,-2.32570286277695,-1.61969231870229,swadesh.word
Czech,Number,FIVE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,369.79,NA,1,0.09,0.09,3.6979,1.30776509095517,-0.934773530561009,-2.97969231870229,swadesh.word
Czech,Verb,TO FLOAT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,22.93,NA,27,4.04,0.03,0.2293,-1.47272408911828,-3.71526271063446,0.97030768129771,swadesh.word
Czech,Verb,TO FLOW,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,29.46,NA,27,3.4,0.03,0.2946,-1.22213677495361,-3.46467539646979,0.33030768129771,swadesh.word
Czech,Noun,FLOWER,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,8.83,NA,18,2.29,0.03,0.0883,-2.42701517137222,-4.6695537928884,-0.77969231870229,swadesh.word
Czech,Verb,TO FLY,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,51.66,NA,21,2.83,0.03,0.5166,-0.660486398320397,-2.90302501983658,-0.23969231870229,swadesh.word
Czech,Noun,FOG,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,36.27,NA,32,4.97,0.04,0.3627,-1.01417923269328,-3.25671785420946,1.90030768129771,swadesh.word
Czech,Noun,FOOT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,308.08,NA,12,1.39,0.03,3.0808,1.12518930351856,-1.11734931799762,-1.67969231870229,swadesh.word
Czech,Number,FOUR,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,391.36,NA,2,0.38,0.13,3.9136,1.36445766651072,-0.878080955005462,-2.68969231870229,swadesh.word
Czech,Verb,TO FREEZE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,5.86,NA,20,2.69,0.03,0.0586,-2.83702058239917,-5.07955920391535,-0.37969231870229,swadesh.word
Czech,Noun,FRUIT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,48.66,NA,23,2.95,0.03,0.4866,-0.720312848632715,-2.96285147014889,-0.11969231870229,swadesh.word
Czech,Verb,TO GIVE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,1175.05,NA,7,0.76,0.04,11.7505,2.4638957928763,0.221357171360117,-2.30969231870229,swadesh.word
Czech,Adj.,GOOD,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,1030.8,NA,25,3.04,0.03,10.308,2.33292029279012,0.0903816712739403,-0.0296923187022902,swadesh.word
Czech,Noun,GRASS,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,72.57,NA,22,2.73,0.03,0.7257,-0.320618572698046,-2.56315719421422,-0.33969231870229,swadesh.word
Czech,Adj.,GREEN,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,148.21,NA,19,2.46,0.03,1.4821,0.393460000980732,-1.84907862053545,-0.60969231870229,swadesh.word
Czech,Noun,GUTS,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,164.21,NA,35,6.89,0.04,1.6421,0.495975910515655,-1.74656271100052,3.82030768129771,swadesh.word
Czech,Noun,HAIR,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,179.22,NA,24,3.61,0.03,1.7922,0.583443915467982,-1.6590947060482,0.54030768129771,swadesh.word
Czech,Noun,HAND,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,851.81,NA,8,0.82,0.04,8.5181,2.14219331127714,-0.100345310239034,-2.24969231870229,swadesh.word
Czech,Pronoun,HE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,12078.2,NA,11,2.45,0.05,120.782,4.79398726777561,2.55144864625943,-0.61969231870229,swadesh.word
Czech,Noun,HEAD,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,686.89,NA,17,2.32,0.03,6.8689,1.92700397696592,-0.315534644550253,-0.74969231870229,swadesh.word
Czech,Verb,TO HEAR,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,352.45,NA,15,2.35,0.04,3.5245,1.25973858223179,-0.982800039284385,-0.71969231870229,swadesh.word
Czech,Noun,HEART,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,215.86,NA,13,1.69,0.03,2.1586,0.769459863409109,-1.47307875810707,-1.37969231870229,swadesh.word
Czech,Adj.,HEAVY,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,250.35,NA,20,2.89,0.03,2.5035,0.917689752787862,-1.32484886872832,-0.17969231870229,swadesh.word
Czech,Adv.,HERE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,1169.97,NA,24,3.25,0.03,11.6997,2.45956320044933,0.217024578933155,0.18030768129771,swadesh.word
Czech,Verb,TO HIT,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,26.48,NA,40,5.51,0.03,0.2648,-1.32878045491928,-3.57131907643546,2.44030768129771,swadesh.word
Czech,Verb,HOLD (IN HAND),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,230.42,NA,29,4.48,0.03,2.3042,0.834733544621816,-1.40780507689436,1.41030768129771,swadesh.word
Czech,Adv.,HOW,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,2669.77,NA,3,0.41,0.08,26.6977,3.28457741937364,1.04203879785747,-2.65969231870229,swadesh.word
Czech,Verb,TO HUNT (GAME),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,19.88,NA,23,3.33,0.03,0.1988,-1.61545598475966,-3.85799460627584,0.26030768129771,swadesh.word
Czech,Noun,HUSBAND,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,773.77,NA,28,4.74,0.03,7.7377,2.04610448581882,-0.196434135697356,1.67030768129771,swadesh.word
Czech,Pronoun,I,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,6411.69,NA,1,0.09,0.09,64.1169,4.16070797972295,1.91816935820677,-2.97969231870229,swadesh.word
Czech,Noun,ICE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,60.98,NA,20,2.58,0.03,0.6098,-0.494624244427983,-2.73716286594416,-0.48969231870229,swadesh.word
Czech,Conj.,IF,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,1240.81,NA,27,4.32,0.03,12.4081,2.51834948515833,0.275810863642153,1.25030768129771,swadesh.word
Czech,Prep.,IN,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,23484.46,NA,12,1.78,0.04,234.8446,5.45892401880861,3.21638539729243,-1.28969231870229,swadesh.word
Czech,Verb,TO KILL,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,122.07,NA,28,3.5,0.03,1.2207,0.199424464693617,-2.04311415682256,0.43030768129771,swadesh.word
Czech,Verb,KNOW (FACTS),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,385.23,NA,13,2.11,0.04,3.8523,1.3486703725232,-0.893868248992977,-0.95969231870229,swadesh.word
Czech,Noun,LAKE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,76.7,NA,25,3.5,0.03,0.767,-0.265268477614881,-2.50780709913106,0.43030768129771,swadesh.word
Czech,Verb,TO LAUGH,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,95.44,NA,13,1.61,0.03,0.9544,-0.0466724081984308,-2.28921102971461,-1.45969231870229,swadesh.word
Czech,Noun,LEAF,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,179.14,NA,19,2.43,0.03,1.7914,0.582997437058958,-1.65954118445722,-0.63969231870229,swadesh.word
Czech,Adj.,LEFT (HAND),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,78.72,NA,30,4.41,0.03,0.7872,-0.239272933244094,-2.48181155476027,1.34030768129771,swadesh.word
Czech,Noun,LEG,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,308.08,NA,25,3.73,0.03,3.0808,1.12518930351856,-1.11734931799762,0.66030768129771,swadesh.word
Czech,Verb,TO LIE (ON SIDE),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,244.36,NA,23,3.56,0.03,2.4436,0.893472361793475,-1.3490662597227,0.49030768129771,swadesh.word
Czech,Verb,TO LIVE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,419.66,NA,10,1.1,0.04,4.1966,1.43427467363846,-0.80826394787772,-1.96969231870229,swadesh.word
Czech,Noun,LIVER,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,28.13,NA,17,2.66,0.04,0.2813,-1.26833356348633,-3.5108721850025,-0.40969231870229,swadesh.word
Czech,Adj.,LONG,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,441.71,NA,12,1.22,0.03,4.4171,1.48548337215888,-0.757055249357296,-1.84969231870229,swadesh.word
Czech,Noun,LOUSE,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,9.47,NA,12,1.74,0.04,0.0947,-2.3570412787901,-4.59957990030628,-1.32969231870229,swadesh.word
Czech,Noun,MAN (MALE),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,773.77,NA,18,3.38,0.04,7.7377,2.04610448581882,-0.196434135697356,0.31030768129771,swadesh.word
Czech,Adj.,MANY,Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,426.69,NA,32,5.6,0.04,4.2669,1.45088756826215,-0.791651053254023,2.53030768129771,swadesh.word
Czech,Noun,MEAT (FLESH),Czech National Corpus: http://ucnk.ff.cuni.cz/english/kdejsme.php,100000000,written,134.92,NA,15,1.62,0.03,1.3492,0.299511824205358,-1.94302679731082,-1.44969231870229,swadesh.word
